pheno,dataset,seed,leakage_type,r,q2,r_yp
attn,abcd,33.0,leak_covars,0.11358319674924354,-0.09204032827542896,0.9881664947913215
mr,hcpd,71.0,leak_covars,0.27793083517351885,0.05739250231082493,0.95929702221932
age,pnc,76.0,leak_covars,0.6279256840511263,0.39090536657592634,0.9970794011132139
attn,pnc,14.0,leak_covars,0.014731066858369182,-0.13292756553534013,0.9708343800832575
mr,hbn,68.0,leak_covars,0.2531269993835159,0.02834287205847008,0.925217607439315
mr,hcpd,29.0,leak_covars,0.2391070291528966,0.02058770560983947,0.9617016972045325
mr,hcpd,7.0,leak_covars,0.2242559851941103,0.005368825195575466,0.9632352911208065
mr,hcpd,75.0,leak_covars,0.21587204008534025,0.002355839691955297,0.96032950495576
attn,abcd,87.0,leak_covars,0.11872691738849954,-0.08820307400659644,0.989610552072782
mr,pnc,26.0,leak_covars,0.26258726514951036,0.0379761325084742,0.9832221689885239
age,hbn,54.0,gold_zscore,0.7454146126593315,0.5493214532198043,0.9989022240145196
age,hbn,75.0,gold_zscore,0.7511134017957339,0.5564316224015944,0.999192993605972
age,hbn,17.0,gold_zscore,0.7508010209312016,0.5557137169359563,0.9992214486863058
attn,hcpd,44.0,gold_zscore,0.01652002640731478,-0.09757144720216271,0.9938309506470963
attn,abcd,60.0,gold_zscore,0.1390008473674974,-0.08964600018224078,0.9503783611610992
attn,hbn,74.0,gold_zscore,-0.007933628676000606,-0.14877746738806708,0.997897246323447
age,pnc,67.0,gold_zscore,0.6351073901014503,0.397629745991944,0.9982141652108216
mr,abcd,16.0,gold_zscore,0.22872258798048212,0.050256124296953475,0.9369980482159029
mr,hbn,11.0,gold_zscore,0.34422446554555436,0.11482048531800892,0.9820508268997268
attn,pnc,39.0,gold_zscore,0.0532167359946569,-0.09252067590555213,0.998550916349589
age,abcd,90.0,gold_zscore,0.24516624743180757,0.026892944247686068,0.9647329835119332
age,abcd,41.0,gold_zscore,0.2512054156442764,0.02895125277236743,0.9627835874486143
attn,hcpd,32.0,gold_zscore,0.016052483711624453,-0.08842081172560112,0.9953951506177574
attn,hcpd,94.0,gold_zscore,-0.00973356062158176,-0.11657944625463657,0.994735191555484
age,pnc,96.0,gold_zscore,0.6300614729043933,0.39286546085585383,0.9982886432116226
attn,hbn,13.0,gold_zscore,0.0032285820120495226,-0.1439644538855629,0.9987288402632342
age,hcpd,65.0,gold_zscore,0.8034587279228903,0.6358775805400108,0.9990860952782809
mr,pnc,38.0,gold_zscore,0.2556736371776442,0.0439075195461448,0.9865994596563568
mr,hbn,35.0,gold_zscore,0.33693160003175104,0.10930000619999125,0.9815521977715966
age,hcpd,15.0,gold_zscore,0.8086052302271087,0.6448456000384615,0.9991159051619736
age,abcd,99.0,gold_zscore,0.24803134658883272,0.02878068406199019,0.9629218144538517
age,hbn,91.0,gold_zscore,0.7483410257893591,0.553691100994796,0.999300390050023
attn,abcd,74.0,gold_zscore,0.13315142384351888,-0.09178518547686054,0.9503390330089849
attn,abcd,72.0,gold_zscore,0.14089663803886293,-0.08932964129406429,0.9492686582174493
age,pnc,9.0,gold_zscore,0.6378230312210558,0.40118984763561705,0.9976066149960765
age,hbn,50.0,gold_zscore,0.7542606974893062,0.5608846464864952,0.9993894874858605
age,hbn,6.0,gold_zscore,0.7525550245635914,0.5590607256740261,0.9993935232704902
age,pnc,17.0,gold_zscore,0.634203924786674,0.39703125515684223,0.9985455688588396
attn,hcpd,5.0,gold_zscore,-0.02518355280926443,-0.12354424165397937,0.9971829335925383
age,abcd,92.0,gold_zscore,0.24039504591928265,0.02245346374796764,0.9847294482337744
age,pnc,71.0,gold_zscore,0.6296651269672555,0.389922415406072,0.9981608046320702
mr,hcpd,43.0,gold_zscore,0.3242753230681976,0.0986374647956606,0.993415329292633
attn,hcpd,29.0,gold_zscore,-0.004408685247622498,-0.10455987728230953,0.9955884861363831
age,hcpd,34.0,gold_zscore,0.8034043553236858,0.6347655826369547,0.9992437353038041
mr,hbn,45.0,gold_zscore,0.33910645785697735,0.1082352319074581,0.9911072202889506
age,hcpd,28.0,gold_zscore,0.8071350115590571,0.6404146038453276,0.9990153493613525
mr,pnc,56.0,gold_zscore,0.2860303790766986,0.06397489623456765,0.9893588211050852
mr,hcpd,17.0,gold_zscore,0.3239632595159563,0.0977821476487124,0.9969715147340507
attn,pnc,26.0,gold_zscore,0.016100141117109903,-0.1248911641273398,0.981708433932744
mr,abcd,87.0,gold_zscore,0.2299689803522384,0.04428753159906862,0.928444271441855
attn,abcd,91.0,gold_zscore,0.1352201680724121,-0.09054664464089579,0.9310859726402461
attn,pnc,79.0,gold_zscore,-0.005591541136410792,-0.14432696336081774,0.9995635324797254
attn,abcd,50.0,gold_zscore,0.13679890560064117,-0.08984931423773967,0.9505475763815581
age,abcd,94.0,gold_zscore,0.25524811657238705,0.03452624885680611,0.9623513993022119
mr,hcpd,94.0,gold_zscore,0.3029020012302379,0.07757197720926401,0.9970309940881849
attn,hcpd,58.0,gold_zscore,-0.007704178915958887,-0.11360746926232612,0.9951144208250142
mr,hbn,40.0,gold_zscore,0.32889312730278564,0.10015557727667979,0.9892613848691884
attn,abcd,69.0,gold_zscore,0.13388564822801882,-0.0919209047064804,0.9317144796464588
mr,abcd,41.0,gold_zscore,0.2398863796096476,0.046721106268152734,0.9367062899909113
mr,abcd,4.0,gold_zscore,0.22766786921252513,0.049842791001860065,0.9383568429301051
age,hbn,40.0,gold_zscore,0.7494291418870007,0.5544722935097387,0.999090252065393
age,pnc,50.0,gold_zscore,0.6418790998545606,0.4051584922728859,0.9978834536720829
mr,pnc,73.0,gold_zscore,0.2886314367550587,0.07287458645384048,0.9816652963805527
attn,pnc,17.0,gold_zscore,-0.005437337954333741,-0.14456152964653102,0.9986937599758051
mr,hbn,64.0,gold_zscore,0.3498101868800748,0.11534251188076339,0.986684795575392
attn,hcpd,36.0,gold_zscore,-0.012109857980942591,-0.11958116153958698,0.9980943780759173
mr,abcd,92.0,gold_zscore,0.23708043727901076,0.04899340215867598,0.9259625487770656
attn,pnc,15.0,gold_zscore,0.02439112636475491,-0.12223025098352247,0.9993504060346744
attn,pnc,65.0,gold_zscore,0.04165148451365397,-0.10811041941500976,0.9991027280576233
age,pnc,12.0,gold_zscore,0.6253567600017534,0.3866195964915794,0.9983750513494037
mr,hcpd,21.0,gold_zscore,0.29088932880540946,0.0663973511195477,0.997170000182073
attn,hcpd,23.0,gold_zscore,-0.0938699954813883,-0.17415606577296816,0.9962482766867637
attn,hbn,78.0,gold_zscore,0.013085157701159804,-0.13323283668555286,0.9983299164797583
mr,abcd,36.0,gold_zscore,0.2325302941902284,0.050326621544129035,0.9264323095888378
attn,hcpd,49.0,gold_zscore,0.048642027318715676,-0.0659528548512387,0.9982858151815858
attn,hbn,45.0,gold_zscore,-0.006958583904345452,-0.13794293425688497,0.9985634794666804
attn,abcd,28.0,gold_zscore,0.13967728481491118,-0.08929100828653058,0.951738284944192
mr,hbn,1.0,gold_zscore,0.34037455651235726,0.10513588713083077,0.9942645172869155
attn,hcpd,14.0,gold_zscore,-0.035547469854135885,-0.14142429742238694,0.9973783582355351
attn,hcpd,39.0,gold_zscore,0.028556351743439116,-0.08047108527779656,0.9963282650463763
age,hbn,84.0,gold_zscore,0.7477838756823939,0.5529319434911517,0.9992879089780519
age,abcd,54.0,gold_zscore,0.2533773891081618,0.03134350827907806,0.9425895200252387
attn,hbn,61.0,gold_zscore,0.06289484391004854,-0.09749760138253749,0.9983671415807104
attn,pnc,69.0,gold_zscore,0.010851208879787544,-0.1445531737602994,0.9994919097154363
attn,hbn,53.0,gold_zscore,-0.008874449008075139,-0.14686214187816793,0.9984255735661812
mr,abcd,94.0,gold_zscore,0.23493895383582383,0.04695529917076835,0.9302444456727358
age,hbn,77.0,gold_zscore,0.74961148870973,0.5551404023425778,0.9990069620749514
age,hcpd,68.0,gold_zscore,0.7991212341936551,0.6297148919730404,0.9987743092154205
attn,hbn,77.0,gold_zscore,0.01228907422532304,-0.13033428515614265,0.9984190084229451
attn,abcd,11.0,gold_zscore,0.13109613069349124,-0.09251071872819994,0.9488188741226385
attn,abcd,8.0,gold_zscore,0.128073038184006,-0.09316372392448002,0.9500526871230517
attn,abcd,71.0,gold_zscore,0.13409573908664735,-0.09157107959407007,0.9307113854382757
age,abcd,93.0,gold_zscore,0.24904475637463164,0.02756736677937832,0.9445994527402977
mr,pnc,41.0,gold_zscore,0.2561937181268999,0.04387705737819181,0.9870193926570294
mr,pnc,12.0,gold_zscore,0.2795867533759641,0.06087342516687866,0.9905585727742156
mr,hbn,87.0,gold_zscore,0.335044603705105,0.10394267093384668,0.9792300285661647
attn,hcpd,1.0,gold_zscore,-0.01855089463348781,-0.11571018220519114,0.9965765651928425
attn,pnc,96.0,gold_zscore,0.010634335719589182,-0.13744658271145838,0.9997207146727337
attn,abcd,39.0,gold_zscore,0.1382187885966426,-0.09156079140939144,0.950760733651875
mr,abcd,12.0,gold_zscore,0.23682781024240562,0.04890062998708611,0.9288319340255412
mr,pnc,47.0,gold_zscore,0.2659244742729215,0.04889989430459529,0.9883187343139734
attn,hbn,65.0,gold_zscore,0.013389005451806105,-0.13270891098950455,0.9954166612283438
attn,abcd,90.0,gold_zscore,0.13458910923742082,-0.09052031188563037,0.9511500747032406
age,pnc,73.0,gold_zscore,0.637626008990425,0.40047878696931904,0.9981619407492434
mr,hcpd,4.0,gold_zscore,0.2869314946226137,0.06306126757505615,0.9966003897446917
age,pnc,44.0,gold_zscore,0.6290569475642626,0.39102621491655554,0.9984532002715353
age,pnc,18.0,gold_zscore,0.6330705196014162,0.39485653652063246,0.9977991035043757
attn,pnc,91.0,gold_zscore,0.0350555232432174,-0.1170561412458333,0.9981348590611419
attn,hcpd,90.0,gold_zscore,0.010612467116829147,-0.11282550649829526,0.9968561947601334
mr,pnc,50.0,gold_zscore,0.301958271664796,0.08089697326719614,0.9827351027910849
age,hbn,0.0,gold_zscore,0.752792558608662,0.5579304615909335,0.9991634859885793
age,pnc,26.0,gold_zscore,0.6221670719977744,0.3831741599974663,0.9985183748380546
mr,pnc,49.0,gold_zscore,0.26793270157154575,0.050277665299245045,0.98720573787922
mr,pnc,25.0,gold_zscore,0.26578212505825183,0.04830038654614022,0.9932679157092756
mr,pnc,27.0,gold_zscore,0.28389776707022985,0.06507188607290049,0.9874330006346282
attn,pnc,46.0,gold_zscore,0.0068704268318307,-0.14725457154665134,0.9996347366116993
age,pnc,55.0,gold_zscore,0.6350569091000285,0.39729979766947954,0.9976997245486736
attn,hbn,30.0,gold_zscore,0.04604485637233391,-0.10361616101747062,0.9983558672764251
mr,pnc,4.0,gold_zscore,0.28696709413988986,0.06428065385469428,0.996054348196851
age,hbn,19.0,gold_zscore,0.7540062797872606,0.5603298647457415,0.9990766944283898
attn,hcpd,31.0,gold_zscore,0.04150823014969774,-0.0807500802103327,0.9951700387591763
attn,hcpd,81.0,gold_zscore,0.0303023729482011,-0.0826600492032663,0.9974265159589935
age,hbn,14.0,gold_zscore,0.7494235633960781,0.5544342336127742,0.9993528535409634
mr,hbn,51.0,gold_zscore,0.3302428769790004,0.09719157520717314,0.9934929774252956
age,hcpd,51.0,gold_zscore,0.7940862972569577,0.6209151975750107,0.9992387664508242
mr,abcd,45.0,gold_zscore,0.23589023863750896,0.04807675684726964,0.9257774147392303
attn,hbn,28.0,gold_zscore,0.03238072985120263,-0.11955222534912524,0.9988201042134309
age,hbn,95.0,gold_zscore,0.753590610964965,0.5595970135962318,0.9993822314936521
mr,hbn,84.0,gold_zscore,0.324268333709634,0.09211958429419409,0.9939017105701425
age,hcpd,86.0,gold_zscore,0.8012341974869881,0.63174747389535,0.9989043303432519
attn,abcd,3.0,gold_zscore,0.13208183907707102,-0.09146064937726428,0.950622697184425
attn,hcpd,64.0,gold_zscore,-0.008713867298822899,-0.11821308640370654,0.9975815129262835
mr,hbn,14.0,gold_zscore,0.34093219792149176,0.10727694717464054,0.9955791325261473
age,hcpd,63.0,gold_zscore,0.8042091832861362,0.6357016697479114,0.999300219005628
mr,hcpd,47.0,gold_zscore,0.31741498375458227,0.09095200155505456,0.9945677085783634
attn,hbn,39.0,gold_zscore,0.021525633481054057,-0.12876052902468094,0.9969447043656302
age,hbn,26.0,gold_zscore,0.755280824390455,0.5625126221249539,0.9991335014606203
attn,hbn,96.0,gold_zscore,0.040714641111969783,-0.11148498263510165,0.9983461621002576
attn,hcpd,18.0,gold_zscore,0.02975203047529116,-0.07578196631636125,0.9850913069255323
attn,hcpd,26.0,gold_zscore,-0.0013210933611386446,-0.10540838674994579,0.9969477042273467
mr,hbn,16.0,gold_zscore,0.3311534997665378,0.10210700185473798,0.9808115695953412
mr,hcpd,69.0,gold_zscore,0.29673083754410123,0.07647423779094031,0.9908607764980635
mr,hcpd,30.0,gold_zscore,0.33606468647063364,0.1051566829013233,0.9976959171135578
age,abcd,20.0,gold_zscore,0.24710110167417676,0.02676213146191575,0.9433550836799374
age,pnc,1.0,gold_zscore,0.6190884476016323,0.37959511450122807,0.9985069118542504
mr,pnc,93.0,gold_zscore,0.2843799407804006,0.06618834120571204,0.9894387197065722
attn,abcd,41.0,gold_zscore,0.13863195535242062,-0.0891917652862051,0.9361645883091694
age,hcpd,77.0,gold_zscore,0.8061198046046164,0.6399864006743669,0.9992267433552455
age,hcpd,9.0,gold_zscore,0.7945850818905549,0.6228949433569584,0.9983546408482515
mr,pnc,44.0,gold_zscore,0.2830865227001465,0.06542228067226041,0.9831950298107961
age,hcpd,95.0,gold_zscore,0.8065927240634551,0.6397968846456333,0.9982039224142565
mr,hbn,19.0,gold_zscore,0.3484376022160924,0.11606292806856211,0.9902350297561856
attn,hbn,23.0,gold_zscore,0.03053284471049009,-0.11899767141565709,0.9975609040475194
mr,abcd,29.0,gold_zscore,0.2347961920039619,0.04192784248020942,0.9375904197283373
attn,pnc,40.0,gold_zscore,0.021514750093227064,-0.12153882032019969,0.9990250781526778
age,hbn,67.0,gold_zscore,0.7492998756218514,0.5541520061814043,0.9987910268742071
age,hcpd,92.0,gold_zscore,0.7996066211864434,0.6299189641913423,0.9993445359243867
age,pnc,0.0,gold_zscore,0.6415831697108555,0.40522459631162666,0.9972844120434485
attn,hbn,31.0,gold_zscore,0.0017697917528599531,-0.1421707991875245,0.9983711336253512
attn,hbn,66.0,gold_zscore,0.010471223362851686,-0.1312651946949217,0.9987727889942137
mr,hbn,94.0,gold_zscore,0.31948627809582486,0.08814374978339456,0.9951929047560402
attn,hbn,68.0,gold_zscore,0.014162273709999621,-0.12518945255514802,0.9986657641623501
attn,pnc,63.0,gold_zscore,0.03591432001465525,-0.11905862431130121,0.9981013912796575
mr,hbn,13.0,gold_zscore,0.31761584431158,0.08715750148707269,0.9945338548474879
mr,hbn,33.0,gold_zscore,0.34636041613110347,0.11391621082611292,0.9888285935078083
attn,pnc,74.0,gold_zscore,0.02508466879211,-0.11541526859828521,0.9849430950058323
attn,pnc,62.0,gold_zscore,0.022301196923995063,-0.1295360097290683,0.9986535613883227
age,hcpd,56.0,gold_zscore,0.7966199150200173,0.6257549637375722,0.9990052279840669
attn,hbn,99.0,gold_zscore,0.016140370176786212,-0.12508388081304544,0.9977621244550375
attn,hbn,67.0,gold_zscore,0.019982524037957933,-0.137699102881212,0.9977864752929119
mr,hbn,41.0,gold_zscore,0.3457689906323798,0.11537786822383866,0.9847731742042843
age,hcpd,23.0,gold_zscore,0.8007935864119562,0.6321704428995796,0.9990936487208997
mr,pnc,74.0,gold_zscore,0.2812827974911152,0.0644331350890408,0.9853030285049712
attn,abcd,73.0,gold_zscore,0.13230568882875693,-0.09207994717741763,0.9517223666669957
age,abcd,6.0,gold_zscore,0.2564643893709387,0.03563719218833905,0.9657065886517544
age,pnc,94.0,gold_zscore,0.6167379345408909,0.37743944456832856,0.9989346077136038
mr,abcd,49.0,gold_zscore,0.22046105533951324,0.038856667530783096,0.9254330393773901
mr,abcd,93.0,gold_zscore,0.2356741973592493,0.04275895161485532,0.9379480777746855
attn,pnc,8.0,gold_zscore,-0.0032504700735914755,-0.14116942302683855,0.9987079083861031
age,hcpd,35.0,gold_zscore,0.8030704085707908,0.6342033336072503,0.9989865241705317
mr,pnc,5.0,gold_zscore,0.2791946629731034,0.05854417019472924,0.9854461389500874
attn,hcpd,61.0,gold_zscore,0.03245726760498329,-0.08470058792455948,0.9972005793889943
attn,hbn,64.0,gold_zscore,-0.017909393790116905,-0.14911631954173266,0.9954332060918095
mr,hbn,44.0,gold_zscore,0.35816668181830474,0.1234177493114268,0.9913808425176385
attn,hbn,76.0,gold_zscore,0.012045005881946232,-0.1383062339055805,0.998614111775615
attn,hbn,89.0,gold_zscore,-0.03554551564157347,-0.17426653189572683,0.998384967626888
mr,abcd,99.0,gold_zscore,0.24148036205863058,0.054914856085170105,0.926613931826208
age,hcpd,46.0,gold_zscore,0.8058212764716546,0.6382983626527152,0.9991992712954819
mr,hcpd,45.0,gold_zscore,0.28860557447226254,0.06729403400081402,0.9933714185888389
age,abcd,88.0,gold_zscore,0.24253138751901251,0.02401249526149518,0.9646057779482101
age,pnc,98.0,gold_zscore,0.6302008891463142,0.3916281216090096,0.9991149577622029
mr,hbn,75.0,gold_zscore,0.3325236600473082,0.10096798197618762,0.9784616992888823
mr,hcpd,74.0,gold_zscore,0.3173446722634366,0.08998150607854105,0.9954921757827971
attn,abcd,4.0,gold_zscore,0.14218732343361457,-0.08827686920451727,0.9495021553468438
mr,abcd,53.0,gold_zscore,0.21853045035851315,0.03705843241718243,0.9280672039213014
mr,hcpd,90.0,gold_zscore,0.3483765041831899,0.11711685664692295,0.9984426156399245
age,abcd,68.0,gold_zscore,0.25053794480462815,0.028384769214028105,0.9651094960465076
mr,pnc,52.0,gold_zscore,0.2573142228203742,0.0447854699350102,0.9915999944974558
attn,hcpd,38.0,gold_zscore,0.03100061963927082,-0.08473336235495954,0.9902867586731829
attn,pnc,71.0,gold_zscore,-0.008389988595565103,-0.13909386361904374,0.9993274919574613
mr,hbn,96.0,gold_zscore,0.34144920845360077,0.10914551426312114,0.9908187334003953
age,hcpd,4.0,gold_zscore,0.8001683374633544,0.6311018768693558,0.9991750930670631
attn,pnc,43.0,gold_zscore,-0.004229254548199276,-0.1475350263207409,0.9996468097866967
age,abcd,12.0,gold_zscore,0.2514047475771042,0.030531734600901195,0.9428719505579998
mr,hbn,93.0,gold_zscore,0.3386787905827533,0.11013719719425963,0.9849251866654378
attn,hcpd,41.0,gold_zscore,0.02261662940139233,-0.10170648110189773,0.995296979673289
mr,abcd,62.0,gold_zscore,0.23045761820165395,0.04855121048331035,0.9254783494639984
attn,hcpd,19.0,gold_zscore,0.041995886931254674,-0.07031485292705342,0.9940605371811827
attn,abcd,61.0,gold_zscore,0.12312903782146618,-0.0791230986790048,0.9381465541550907
attn,hcpd,13.0,gold_zscore,-0.005281433880374076,-0.11852792939346557,0.9978538789527202
attn,abcd,57.0,gold_zscore,0.13427548638782044,-0.09097060606533303,0.951119740799233
age,hbn,78.0,gold_zscore,0.7535896683136615,0.5601628947017427,0.9991637903774971
mr,abcd,15.0,gold_zscore,0.24594114405185696,0.05024546821325193,0.9338691355962869
mr,hcpd,91.0,gold_zscore,0.332615010939849,0.10415079803460614,0.995532571995519
mr,pnc,95.0,gold_zscore,0.24865420477501865,0.036095474199684396,0.9896198824302641
mr,abcd,84.0,gold_zscore,0.24795372094447693,0.05636425363142761,0.9285194235959624
mr,hcpd,38.0,gold_zscore,0.3096244255730886,0.08149008465391261,0.998686854352996
age,pnc,47.0,gold_zscore,0.6336353269822724,0.3959933838692954,0.998139472764341
