pheno,dataset,seed,leakage_type,r,q2,r_coef,feat_overlap,r_yp
attn,hcpddti,81.0,leak_feature,0.6663228627157236,0.4362100451385521,0.7393436960639364,0.36198791134989927,0.6579119683803707
mr,hcpddti,89.0,leak_feature,0.48877771579005574,0.23878703174854377,0.06043572985437523,0.04478193146417445,0.7776208484361111
mr,hcpddti,58.0,leak_feature,0.4978791686318142,0.247854031951954,0.05522061942175183,0.04488680718188915,0.7282794510553338
mr,hcpddti,90.0,leak_feature,0.4928493458553777,0.24245421959192304,0.060707795456757585,0.04316271963330787,0.6323600946670043
attn,hcpddti,24.0,leak_feature,0.6726508517874589,0.44241204277315826,0.7370841024494522,0.3809637404580153,0.6458680948499429
age,hcpddti,76.0,leak_feature,0.802161060301657,0.6434036469551292,0.6963873200932755,0.509594882729211,0.9308665376825151
mr,hcpddti,92.0,leak_feature,0.5113473440759569,0.26035353479207624,0.07061714313097371,0.045224171539961014,0.6674748484458916
age,hcpddti,77.0,leak_feature,0.8051092709325436,0.6479317983458579,0.7074930640792089,0.5128566396618528,0.9359119051932351
mr,hcpddti,76.0,leak_feature,0.49628930701304286,0.2461619143474667,0.05290309482415965,0.0447585394581861,0.7655510282099617
age,hcpddti,87.0,leak_feature,0.8049768625246978,0.6478019260882901,0.6987068572345584,0.5126559714795009,0.92923869897041
mr,hcpddti,30.0,leak_feature,0.5235632217644604,0.26998258285046084,0.07886922493328258,0.045660377358490566,0.7953772547986975
mr,hcpddti,31.0,leak_feature,0.5191429083966569,0.26572828566687234,0.07761646051009995,0.045181927229108354,0.5745865092687099
attn,hcpddti,70.0,leak_feature,0.6916144013886217,0.463762564345365,0.7267502558276545,0.3760926057169856,0.6066829211287227
mr,hcpddti,78.0,leak_feature,0.5117553035557548,0.2612804615103038,0.04431102364058803,0.04642313546423135,0.8161991160272268
age,hcpddti,82.0,leak_feature,0.8045062787126094,0.6471861222763087,0.6957329857493569,0.5135231316725979,0.9317265094634696
attn,hcpddti,56.0,leak_feature,0.678300068273372,0.4482663379141131,0.7400320024697231,0.3659313168069138,0.5826255584223086
age,hcpddti,97.0,leak_feature,0.796458088717294,0.6343341706160641,0.7009376155842008,0.5036521739130435,0.9302704848221829
age,hcpddti,69.0,leak_feature,0.8140601067369126,0.6625624323675635,0.6959644118718711,0.5102691218130312,0.9356063985693951
mr,hcpddti,6.0,leak_feature,0.5058252607111808,0.2531955989525212,0.08390034937119824,0.047346315387552504,0.8975195911485367
age,hcpddti,32.0,leak_feature,0.8156098397089029,0.664574070946728,0.6923561942268853,0.5056657223796034,0.9365207788941231
age,hcpddti,10.0,leak_feature,0.8066784311585515,0.6506541725897386,0.6915641791963497,0.518625678119349,0.9416478266837933
mr,hcpddti,99.0,leak_feature,0.5168982215542274,0.26350185250284,0.08872188802930304,0.04540379605508001,0.7814899852251436
attn,hcpddti,18.0,leak_feature,0.6704380585133353,0.438934271431366,0.7268828603840435,0.3697191139529573,0.6683133467969125
attn,hcpddti,50.0,leak_feature,0.6806723790447293,0.4520432489038779,0.7229404939045488,0.38105515587529976,0.6487656792561182
mr,hcpddti,55.0,leak_feature,0.5141046706143125,0.2610343722841346,0.07188271370976826,0.04423748544819558,0.8275403320802055
attn,hcpddti,44.0,leak_feature,0.6648086621586067,0.43363244622900554,0.7338360535591648,0.37917159763313607,0.6571885840764858
mr,hcpddti,0.0,leak_feature,0.5215349335006979,0.2673166596065266,0.04654454237172624,0.04417821040808686,0.6990293165370477
age,hcpddti,34.0,leak_feature,0.8032091504470715,0.6451081392240732,0.6965739288971774,0.5092526690391459,0.9337484274940397
attn,hcpddti,51.0,leak_feature,0.6930600347141105,0.466071395905,0.7220741414171953,0.369498705577783,0.6586286742292544
age,hcpddti,49.0,leak_feature,0.8037075549047655,0.6457389976525294,0.7033373634975814,0.516955266955267,0.9351214857339959
attn,hcpddti,26.0,leak_feature,0.6826294020713018,0.4541415831064174,0.7360361120848407,0.3882069795427196,0.6562604061521389
attn,hcpddti,97.0,leak_feature,0.668365705789516,0.4347348356126448,0.745944022258619,0.36408864767073723,0.6347746873465051
attn,hcpddti,25.0,leak_feature,0.6782230758364501,0.4475138679222954,0.74562003531271,0.3520851433536056,0.6330981621077809
attn,hcpddti,37.0,leak_feature,0.6731999618482276,0.44145859001942844,0.7317394197546103,0.378712283202661,0.649645389603586
age,hcpddti,13.0,leak_feature,0.8051288518794204,0.648060762459165,0.6995870540500568,0.5120910384068279,0.9273951312574663
attn,hcpddti,72.0,leak_feature,0.625030163637449,0.38441148502080646,0.7421262251828601,0.3682517803813462,0.637096796495653
age,hcpddti,96.0,leak_feature,0.8010628051957731,0.6415087205663861,0.6913762525229998,0.5134746676248653,0.9351823328540418
age,hcpddti,51.0,leak_feature,0.8094828017900879,0.655174956625918,0.6925069666905838,0.5094474153297682,0.9354118257902777
attn,hcpddti,62.0,leak_feature,0.6835389046354875,0.4537397559147883,0.7260489500773877,0.38097525822724,0.6446360210106596
age,hcpddti,9.0,leak_feature,0.8014433894583433,0.642272453630974,0.6920738681937255,0.5134649910233393,0.9310535582906052
attn,hcpddti,60.0,leak_feature,0.6941480152264052,0.4692135437688689,0.7447684400384456,0.37085474077533864,0.6479535180556739
mr,hcpddti,49.0,leak_feature,0.5249985858407948,0.2713859474861017,0.06841008451329278,0.04293785310734463,0.7105982899130849
attn,hcpddti,76.0,leak_feature,0.6867890325546032,0.45846815669476904,0.7290993843460962,0.3646471522577717,0.6469275915694923
mr,hcpddti,72.0,leak_feature,0.5263870629263777,0.27216914528458436,0.07752015351306825,0.04610065309258548,0.7931183435757642
age,hcpddti,84.0,leak_feature,0.8076025155651825,0.6518642554817268,0.698729478252748,0.5108467459762072,0.9332280243393108
age,hcpddti,98.0,leak_feature,0.8066903580985215,0.6507058171004434,0.6879245941749951,0.5133689839572193,0.9314844085102144
age,hcpddti,80.0,leak_feature,0.8027207794347219,0.6440854914985483,0.6911640743308266,0.505307855626327,0.9328596208220202
mr,hcpddti,29.0,leak_feature,0.5136623950060654,0.2611100451355368,0.0659972649826332,0.04396024464831804,0.7918214164621837
attn,hcpddti,30.0,leak_feature,0.6728764297063288,0.4405854437493302,0.7081608483489086,0.3673142857142857,0.5958178320571671
attn,hcpddti,61.0,leak_feature,0.6872935787596914,0.45655020180915484,0.7259377065829383,0.3793755912961211,0.6437036989581048
age,hcpddti,43.0,leak_feature,0.8037023765377228,0.645799219723395,0.6910749933657776,0.5,0.9374251232346675
age,hcpddti,50.0,leak_feature,0.8022362324123649,0.6435213636933923,0.7055487448355384,0.5124466571834992,0.935750226320308
age,hcpddti,42.0,leak_feature,0.8089218415113616,0.6542379083798012,0.6941271876502901,0.5201598256447512,0.9318977334679045
age,hcpddti,83.0,leak_feature,0.8071361539429402,0.6510827978514837,0.7085562689328627,0.5017205781142464,0.9279342439577323
attn,hcpddti,58.0,leak_feature,0.6683218283887242,0.43298979045137964,0.7347439043021615,0.36924472669539576,0.6047879032269563
attn,hcpddti,68.0,leak_feature,0.6627231121702061,0.4317393938541998,0.7350742493964536,0.3672996757758221,0.6582025306536483
age,hcpddti,3.0,leak_feature,0.8068506230825762,0.6509676797785199,0.6943246129120574,0.5095541401273885,0.9355418419074158
attn,hcpddti,74.0,leak_feature,0.6690867884641942,0.438270483091732,0.7400851562816875,0.3738229755178908,0.6351425569280967
attn,hcpddti,2.0,leak_feature,0.6615731275606376,0.43084319872678556,0.7516748683284057,0.35467015022860876,0.6468476824484131
mr,hcpddti,86.0,leak_feature,0.48926560416334036,0.23920908753913062,0.0586172822941816,0.042195668409260645,0.7670954774662416
attn,hcpddti,67.0,leak_feature,0.6804944037766382,0.44961967978848827,0.7139625690620931,0.36772853185595566,0.5769592644098059
age,hcpddti,29.0,leak_feature,0.8129197865381509,0.6605766448451313,0.6993623528163396,0.5163492633848366,0.9332730294011641
age,hcpddti,63.0,leak_feature,0.8058510279535509,0.648996411240448,0.692560425338044,0.5095204513399154,0.9294950670241021
age,hcpddti,48.0,leak_feature,0.8042684050771826,0.6466957336730311,0.7087027489452711,0.5082254112705635,0.9376223807848935
age,hcpddti,45.0,leak_feature,0.8061768716328448,0.6496265006098816,0.6989008534724879,0.5105857445306986,0.9355805464899677
attn,hcpddti,33.0,leak_feature,0.6760222341991557,0.4461774268614519,0.7388927372199331,0.3745344506517691,0.6507174261772163
mr,hcpddti,42.0,leak_feature,0.5211019134342626,0.267675399610809,0.08958522066486192,0.046263345195729534,0.7772275149223087
attn,hcpddti,59.0,leak_feature,0.6856500018119662,0.4578205230038499,0.7420704718808622,0.3587752385178611,0.6883942525443537
attn,hcpddti,35.0,leak_feature,0.6260356705862232,0.38410262305575904,0.732667465767292,0.3745291902071563,0.6675675649505195
attn,hcpddti,4.0,leak_feature,0.666400890388495,0.41652386870893987,0.7291253647883251,0.36795655125594023,0.590612764783067
mr,hcpddti,98.0,leak_feature,0.5174486449632324,0.2642722962137505,0.06323415918128746,0.04515631030490158,0.8930206119766858
attn,hcpddti,77.0,leak_feature,0.6913468071022528,0.4585750035783155,0.7484511380241967,0.3631085305940152,0.5447445257799469
attn,hcpddti,91.0,leak_feature,0.618651230737969,0.3672356772500739,0.7190338455139523,0.35514018691588783,0.6059754887855932
attn,hcpddti,8.0,leak_feature,0.6859516025254343,0.4545852784640184,0.7440074513317985,0.37491272981149637,0.6210055684891446
attn,hcpddti,63.0,leak_feature,0.6859336803526211,0.4608554244849552,0.724908304050141,0.34831214379658043,0.6158998990256227
age,hcpddti,21.0,leak_feature,0.802930451105885,0.6446361130675899,0.685381174247778,0.5036521739130435,0.9330318564710791
mr,hcpddti,69.0,leak_feature,0.525268742000085,0.27104021228648634,0.06576717063596998,0.04538341158059468,0.7922655616286093
attn,hcpddti,6.0,leak_feature,0.6470802415270093,0.39537030133858586,0.7431106862515438,0.36735621732211865,0.5757904071148147
age,hcpddti,64.0,leak_feature,0.8071391119670297,0.6513871436949399,0.6957663022070384,0.5106913756236636,0.9373515379215338
age,hcpddti,58.0,leak_feature,0.7986545400714252,0.6377817135758411,0.6985168387801829,0.5162441985005355,0.9319863883728781
mr,hcpddti,74.0,leak_feature,0.5194343413365738,0.2654823354449912,0.08443872124255294,0.04671814671814672,0.7220821886624958
age,hcpddti,38.0,leak_feature,0.8088630406938124,0.6539692089593638,0.69890762972489,0.5073943661971831,0.9330943109260234
age,hcpddti,18.0,leak_feature,0.8068655967654574,0.6508690389867191,0.6803895794848877,0.5155234657039711,0.9329766994279787
mr,hcpddti,23.0,leak_feature,0.5161375679694913,0.2630323614459582,0.057107764603702496,0.042794440380395024,0.7777969635617265
age,hcpddti,56.0,leak_feature,0.8110533730032622,0.6572460062157475,0.7009076135660637,0.5107356564589933,0.9286559899702669
attn,hcpddti,36.0,leak_feature,0.6965042386829852,0.46730611525739085,0.7362679166311509,0.38028169014084506,0.5787098995509946
age,hcpddti,62.0,leak_feature,0.8055391025539013,0.6487708651034261,0.6918769930329847,0.5054101221640489,0.9347779331952574
mr,hcpddti,22.0,leak_feature,0.525969625001964,0.27215521443171964,0.06567958825553757,0.04257767548906789,0.7990600893369848
attn,hcpddti,94.0,leak_feature,0.6820382958190528,0.4306986891646859,0.7408807515589249,0.36517367458866545,0.5844646520721645
age,hcpddti,79.0,leak_feature,0.8105454252818719,0.6567054582874488,0.6951108833900331,0.5159441060551774,0.9298453351045564
mr,hcpddti,95.0,leak_feature,0.5163219891780202,0.2633057667447204,0.07193621857115295,0.04572329523058731,0.8916331862397057
attn,hcpddti,95.0,leak_feature,0.6700123904768575,0.4403931879597962,0.725456477257243,0.37186046511627907,0.6106401547959375
mr,hcpddti,20.0,leak_feature,0.524709453231972,0.2702437796473234,0.07090448844218802,0.04632152588555858,0.7131478706763652
age,hcpddti,52.0,leak_feature,0.8066005482825317,0.6505340238327544,0.6844702767299543,0.5153042851998559,0.9351163972203528
mr,hcpddti,45.0,leak_feature,0.5088417202375406,0.2579589352102126,0.046190725558316985,0.04334600760456274,0.7706093747769007
attn,hcpddti,12.0,leak_feature,0.668003392766671,0.4358391831982039,0.7124077627596117,0.35767380848272845,0.6027639770589847
mr,hcpddti,54.0,leak_feature,0.5005226366979747,0.25003108021975706,0.05536164643942175,0.045141545524101,0.6990658564555893
mr,hcpddti,82.0,leak_feature,0.4843423221065503,0.2310462604540927,0.06627564623269452,0.046075751659508,0.726984192234709
attn,hcpddti,1.0,leak_feature,0.6513429000862948,0.4091860964200723,0.7475225293897395,0.35996368588288696,0.66892063756301
age,hcpddti,17.0,leak_feature,0.8095070522113139,0.6551489370182696,0.6829269651553224,0.5105470146585628,0.9327489967982386
attn,hcpddti,92.0,leak_feature,0.6730342595390995,0.44250248478014853,0.7487402660547036,0.35835405833144923,0.6557248661569252
mr,hcpddti,81.0,leak_feature,0.49770586751807516,0.24754523055677635,0.05638771346327656,0.045331266950794265,0.667377111013871
mr,hcpddti,79.0,leak_feature,0.5150260271611793,0.2619643950848105,0.08583157360683545,0.04512703830109974,0.8124951901163286
attn,hcpddti,47.0,leak_feature,0.6606484209079445,0.4266724984685275,0.7300400318897987,0.35150709219858156,0.6322056640204164
age,hcpddti,68.0,leak_feature,0.8064811530369397,0.6503516935651488,0.7057278748488889,0.5193490054249548,0.9351326028515181
attn,hcpddti,20.0,leak_feature,0.6745427288431793,0.44509493617571794,0.7437126028509297,0.37592371871275326,0.6626796820468837
age,hcpddti,25.0,leak_feature,0.8108851855198098,0.6570053212718143,0.6909675960885237,0.5070671378091873,0.9295039061191316
mr,hcpddti,60.0,leak_feature,0.4945150542544031,0.24410030515737635,0.06882209657846836,0.04324127906976744,0.6984374451649699
mr,hcpddti,43.0,leak_feature,0.5256396997678267,0.27184370009811154,0.08893754490881456,0.047031611410948346,0.6812694122312231
mr,hcpddti,19.0,leak_feature,0.5096540628244925,0.25692052913544683,0.0665366125768144,0.045471769609700646,0.6855627103151692
age,hcpddti,55.0,leak_feature,0.8072696164422634,0.6514909062464984,0.6896894258477123,0.5084985835694051,0.9312136909205314
age,hcpddti,57.0,leak_feature,0.8084238144456701,0.6533380327769842,0.6989657516464962,0.5055749128919861,0.9323974124952936
attn,hcpddti,21.0,leak_feature,0.6862416327041542,0.4612735165408621,0.738643705342096,0.37714285714285717,0.6966856459777897
mr,hcpddti,91.0,leak_feature,0.5065623111883996,0.24910751882553916,0.0602581681674238,0.044271844660194175,0.8640108770140659
mr,hcpddti,93.0,leak_feature,0.5215469526266421,0.2678226463519101,0.07340088151386856,0.043795620437956206,0.8870010297574795
mr,hcpddti,62.0,leak_feature,0.5169886387233714,0.26339629216346716,0.06884044491837162,0.04577742699289661,0.7832660139562697
attn,hcpddti,42.0,leak_feature,0.6866362670658704,0.46021125106244865,0.7308824985634094,0.3794428434197887,0.6126246113555901
age,hcpddti,31.0,leak_feature,0.8067736097158855,0.6507095209901237,0.6941403185968981,0.5121168923734853,0.9356008735068503
age,hcpddti,14.0,leak_feature,0.8109573755318636,0.6573411727806313,0.6908997044000584,0.5173160173160173,0.9400901683320949
mr,hcpddti,2.0,leak_feature,0.5231610050815672,0.26922557994988827,0.06030620100241806,0.04412324077596044,0.7001363955854619
age,hcpddti,95.0,leak_feature,0.8080517487947214,0.6527799205897447,0.6903067445850259,0.5045233124565066,0.9335824781304018
mr,hcpddti,51.0,leak_feature,0.4952334983115998,0.24519063299258048,0.051961760100695864,0.04605776736924278,0.8571997576560723
attn,hcpddti,66.0,leak_feature,0.663894760447195,0.42345081535540297,0.7241407277073083,0.37936811871708953,0.6520645131335531
age,hcpddti,90.0,leak_feature,0.7987639610044558,0.6379082799540716,0.6898422269507329,0.4991322457480042,0.9339124988080004
age,hcpddti,41.0,leak_feature,0.805777021284268,0.6492291906420806,0.7008387260765955,0.5082717353044702,0.9306172536673835
mr,hcpddti,14.0,leak_feature,0.5230282820043389,0.26880809843904707,0.06820338072349579,0.04392156862745098,0.8039607324983483
mr,hcpddti,41.0,leak_feature,0.49445626324309716,0.24441866340698215,0.055460817580231615,0.045058689890193106,0.8455343929598418
mr,hcpddti,75.0,leak_feature,0.5148959448861858,0.2619264826107338,0.07489890563275771,0.04434423149192033,0.7715125080029351
attn,hcpddti,57.0,leak_feature,0.6209293200197668,0.3716360034768974,0.7177463854193861,0.35347298787210585,0.631228069522961
age,hcpddti,85.0,leak_feature,0.7977314823878073,0.6362830422912307,0.6894557996867356,0.5150645624103299,0.9291717170144961
age,hcpddti,12.0,leak_feature,0.8054466444822336,0.6485383487312946,0.6799380948664918,0.5056657223796034,0.9317496504364685
age,hcpddti,6.0,leak_feature,0.8162365926895224,0.6657053533466724,0.6938227941672128,0.5076052352316944,0.9288711378032916
mr,hcpddti,59.0,leak_feature,0.5151603212041299,0.2623091246055598,0.08553869651108607,0.04586086280606296,0.6658770405875843
age,hcpddti,35.0,leak_feature,0.8073473302844729,0.6516594191247881,0.6963308503011926,0.5043538836642285,0.9259320248982805
mr,hcpddti,5.0,leak_feature,0.5084625675792425,0.24932755196723932,0.07256341659442046,0.04448742746615087,0.6111928356703863
mr,hcpddti,56.0,leak_feature,0.516125757127848,0.2626706292486938,0.08260589354631957,0.04449388209121246,0.7924622996290142
mr,hcpddti,9.0,leak_feature,0.5094118809240632,0.2567049642134934,0.07685297598418918,0.04352941176470588,0.79665621820841
age,hcpddti,39.0,leak_feature,0.8040487694107878,0.6464731929152019,0.6828117996817219,0.5085166784953868,0.9331968622042645
attn,hcpddti,96.0,leak_feature,0.6785235212633333,0.44963712020400504,0.7203270825204606,0.3480723153996951,0.6407327344998107
mr,hcpddti,85.0,leak_feature,0.5050369300774574,0.25429130147530876,0.060129122297392285,0.046267496111975115,0.7886619953147265
mr,hcpddti,65.0,leak_feature,0.517411643733665,0.2636967880738885,0.06836827002336993,0.044435857805255025,0.7781948540905962
age,hcpddti,60.0,leak_feature,0.8104798013427568,0.6564354241715382,0.6991084953008474,0.5039723661485319,0.9352771113738254
age,hcpddti,0.0,leak_feature,0.8069824175673365,0.6508660900336074,0.70935438696995,0.5076869322152341,0.927765899785511
mr,hcpddti,87.0,leak_feature,0.5159619642362857,0.2626136531427552,0.0771317312106613,0.045401174168297455,0.7018813411562006
mr,hcpddti,68.0,leak_feature,0.5076362799737042,0.2549544165955353,0.07051526557918288,0.045611345343043314,0.8945644821355156
attn,hcpddti,11.0,leak_feature,0.6852603021231225,0.4559102255605407,0.7435801728809891,0.38837772397094433,0.6481368940423496
mr,hcpddti,1.0,leak_feature,0.49539537467883193,0.24517973530694115,0.055280585601363674,0.04644913627639156,0.7593209752909036
age,hcpddti,47.0,leak_feature,0.8087056273053201,0.6539249009705514,0.6912219465819149,0.5129478538488825,0.9345393260435585
mr,hcpddti,46.0,leak_feature,0.5154842106172653,0.261493064829208,0.0889202164291658,0.046648373186985496,0.6986539318886907
age,hcpddti,16.0,leak_feature,0.8106058300588851,0.6567638349956524,0.685140081468168,0.5022577283779089,0.9292803877216311
mr,hcpddti,83.0,leak_feature,0.5345493943878286,0.27959415833899137,0.07831462552718403,0.04763827210335083,0.680477118746318
age,hcpddti,53.0,leak_feature,0.8049003761168692,0.6478354999286297,0.6903460632868735,0.5106382978723404,0.9288965112235472
age,hcpddti,59.0,leak_feature,0.807265983338083,0.6513786447631207,0.6878064362820738,0.5180375180375181,0.9302797500140911
age,hcpddti,26.0,leak_feature,0.802766228704671,0.6443821870535495,0.6835176034538323,0.5056377730796335,0.9300064362482983
age,hcpddti,88.0,leak_feature,0.8013364268195742,0.642063638217109,0.6861439008527326,0.5061946902654867,0.935101649022527
attn,hcpddti,7.0,leak_feature,0.6864723821853809,0.4594900348077169,0.7320340997927298,0.383273596176822,0.6325934437908464
mr,hcpddti,39.0,leak_feature,0.5165809175320482,0.26380296420108573,0.05876485947592821,0.043347154165096116,0.6072588901031056
attn,hcpddti,38.0,leak_feature,0.6844324190986707,0.45409133928770606,0.7189769794522022,0.3799522673031026,0.6781887831658855
mr,hcpddti,12.0,leak_subj_20,0.39875897851603564,0.15018588718234183,0.7507792449688391,0.9120622568093385,
age,hcpddti,65.0,leak_subj_20,0.80569938524966,0.6464069617910901,0.9036699722677602,0.8370766488413547,
age,hcpddti,70.0,leak_subj_20,0.7859722417446171,0.6158265955866115,0.8813417210005468,0.8280186313149409,
mr,hcpddti,11.0,leak_subj_20,0.42405039003938844,0.17246462633002058,0.7463067757849176,0.9010559249120063,
mr,hcpddti,21.0,leak_subj_20,0.4135513002350424,0.1677343454493042,0.6727334985973211,0.8337643147395641,
mr,hcpddti,50.0,leak_subj_20,0.34803629434182776,0.11900818803367263,0.6718074808830166,0.8474195961106956,
attn,hcpddti,15.0,leak_subj_20,0.33885666777981205,0.0960845213822411,0.8078588193514398,0.6771578445398188,
mr,hcpddti,26.0,leak_subj_20,0.4417592118883396,0.1882566795258478,0.7981169449433142,0.8909584788513776,
age,hcpddti,7.0,leak_subj_20,0.7720395425892402,0.595549264675357,0.9063481605412753,0.8290718038528897,
age,hcpddti,92.0,leak_subj_20,0.7771438245571417,0.6016581710977733,0.9168462072146202,0.8357677235482722,
age,hcpddti,86.0,leak_subj_20,0.7876329897058953,0.618609316886123,0.9147500996135075,0.8264918937564677,
mr,hcpddti,84.0,leak_subj_20,0.4771123994169375,0.22649632771573747,0.7699641259156427,0.8778890600924499,
attn,hcpddti,10.0,leak_subj_20,0.38631738598251514,0.14027515024174375,0.7665067202976364,0.64280798348245,
mr,hcpddti,94.0,leak_subj_20,0.386111605946028,0.1418490681471989,0.7575910416155806,0.8818866428854538,
attn,hcpddti,83.0,leak_subj_20,0.2764698065042731,0.05351071709650734,0.7554708326064523,0.6496514504160108,
attn,hcpddti,5.0,leak_subj_20,0.4370992509492294,0.18805375722599638,0.8248979106042741,0.6792720397069251,
age,hcpddti,22.0,leak_subj_20,0.7942218707733187,0.6277404706007486,0.9206468750917604,0.8449695667740781,
mr,hcpddti,34.0,leak_subj_20,0.4274584848416989,0.17409706027248184,0.6744485016003126,0.8600746268656716,
age,hcpddti,44.0,leak_subj_20,0.7810773255905615,0.6074333200027515,0.9246058596219097,0.8280639431616341,
attn,hcpddti,17.0,leak_subj_20,0.2692556019384765,0.03418617848664174,0.7849593907544443,0.6631385181776346,
attn,hcpddti,48.0,leak_subj_20,0.44183115816219826,0.19285955508695984,0.8081016576049133,0.6458001365809242,
mr,hcpddti,66.0,leak_subj_20,0.46069737611886924,0.21203831836851106,0.7542654425969485,0.8487733430977664,
age,hcpddti,1.0,leak_subj_20,0.7819300874350156,0.609587608287423,0.9148934504279184,0.8265875785066295,
age,hcpddti,40.0,leak_subj_20,0.7781403216421335,0.6042152732165533,0.895477856398792,0.8171509567682494,
attn,hcpddti,86.0,leak_subj_20,0.3631705551878803,0.11673112801266938,0.8174730889984445,0.6738376127689105,
age,hcpddti,4.0,leak_subj_20,0.783133696097561,0.6121560188342514,0.9271105261899821,0.8367921209989447,
attn,hcpddti,45.0,leak_subj_20,0.4862970315658362,0.23331193976938447,0.79910273559442,0.6369075011504832,
age,hcpddti,24.0,leak_subj_20,0.8049391744490014,0.6444291004665782,0.9055385541816718,0.8332756831546178,
attn,hcpddti,93.0,leak_subj_20,0.27527476308673127,0.040518997161264614,0.7862779782825347,0.6695768972464742,
attn,hcpddti,99.0,leak_subj_20,0.4837560742033847,0.23215391634659033,0.8114248253684961,0.6176537845872399,
attn,hcpddti,90.0,leak_subj_20,0.37305318424785816,0.12483428432038113,0.784162279492327,0.5737238153345536,
mr,hcpddti,8.0,leak_subj_20,0.4102371934440934,0.16373576191469752,0.7261605335224479,0.8805970149253731,
mr,hcpddti,53.0,leak_subj_20,0.41920195213847766,0.16694290307615978,0.7662754410454741,0.8835511145272867,
mr,hcpddti,16.0,leak_subj_20,0.41368189552820595,0.16140638660217188,0.7868534544333283,0.877882797731569,
mr,hcpddti,57.0,leak_subj_20,0.4272081555474881,0.18152478663181248,0.7256514897831285,0.8972286374133949,
attn,hcpddti,78.0,leak_subj_20,0.45490018666588994,0.20116098509194813,0.7943232817433505,0.5662851196670136,
attn,hcpddti,0.0,leak_subj_20,0.34973992497093115,0.10987341759508262,0.8076963793774844,0.6550046339202966,
mr,hcpddti,47.0,leak_subj_20,0.4447188294435348,0.19734680825762962,0.7794991302478043,0.8665391969407266,
attn,hcpddti,64.0,leak_subj_20,0.398700983084869,0.15460884138007702,0.8118373511201447,0.6728243935010015,
attn,hcpddti,73.0,leak_subj_20,0.4835145732854909,0.23283960285501937,0.7968023905011351,0.5601081530782029,
mr,hcpddti,88.0,leak_subj_20,0.4277376076490823,0.1801520801728944,0.6675493814986334,0.8898729303041971,
attn,hcpddti,3.0,leak_subj_20,0.28894470355267826,0.056881040007164874,0.8143734175804356,0.6855634610970851,
age,hcpddti,33.0,leak_subj_20,0.7953904627438869,0.627922467296552,0.9004526048519771,0.8358105772554442,
mr,hcpddti,7.0,leak_subj_20,0.41577198456052944,0.16698046312974313,0.7045870499182396,0.9009976976208749,
age,hcpddti,61.0,leak_subj_20,0.7787276907949862,0.6042095399754754,0.9095153094339591,0.8425562299178865,
mr,hcpddti,61.0,leak_subj_20,0.38418632279657583,0.13297174811802615,0.7595378151167194,0.8765908214423448,
age,hcpddti,46.0,leak_subj_20,0.7788435586242974,0.6057179648350548,0.9012429726811082,0.8306934178106301,
mr,hcpddti,27.0,leak_subj_20,0.4150505638124795,0.1619691587521923,0.7456376798340251,0.8547965658827921,
attn,hcpddti,16.0,leak_subj_20,0.27559069367375266,0.05177177254952736,0.8177579723955553,0.6575875486381323,
mr,hcpddti,36.0,leak_subj_20,0.4001223880101193,0.15324043926981756,0.7615852299805069,0.8823073945025165,
attn,hcpddti,9.0,leak_subj_20,0.40581350378767667,0.1620216811943176,0.8127280136346096,0.6716241737488197,
mr,hcpddti,35.0,leak_subj_20,0.40677299610327267,0.16441649473966014,0.7340329335179557,0.857089552238806,
age,hcpddti,27.0,leak_subj_20,0.7823037995517337,0.6103368612104552,0.9060287459744668,0.8099485420240137,
age,hcpddti,36.0,leak_subj_20,0.790914460901184,0.62314513538097,0.9137265314403515,0.8294326241134752,
age,hcpddti,75.0,leak_subj_20,0.7977234533646382,0.6321910630737835,0.9245557886966843,0.8419000354484225,
age,hcpddti,99.0,leak_subj_20,0.8022594949116701,0.6401863694665193,0.912184015760427,0.8386404293381038,
age,hcpddti,71.0,leak_subj_20,0.7836116581045715,0.6130910508573646,0.9175322075220157,0.8288256227758007,
mr,hcpddti,28.0,leak_subj_20,0.4012798310577274,0.15623457321587697,0.7031496014532794,0.8941860465116279,
mr,hcpddti,77.0,leak_subj_20,0.4573816016445863,0.20439172252959903,0.6475831348890864,0.8826254826254826,
age,hcpddti,20.0,leak_subj_20,0.7773964471334737,0.6023620226291655,0.9084500993222415,0.8335089567966281,
age,hcpddti,23.0,leak_subj_20,0.7896639260308531,0.6204441933586613,0.9203028373017107,0.8358630427109072,
mr,hcpddti,70.0,leak_subj_20,0.3866498733890296,0.13849057815496413,0.7798299973606142,0.8879342547627942,
mr,hcpddti,40.0,leak_subj_20,0.43969254446991773,0.19157706848701206,0.7954773338761455,0.8070175438596491,
attn,hcpddti,71.0,leak_subj_20,0.43975668718530214,0.18747818616784762,0.8088078341366313,0.6850449597728349,
age,hcpddti,93.0,leak_subj_20,0.7848588054717073,0.612543650288764,0.918583982513982,0.8517596871667259,
mr,hcpddti,38.0,leak_subj_20,0.3979481438299792,0.1564543403348171,0.763065679686196,0.8799256505576208,
attn,hcpddti,88.0,leak_subj_20,0.29950765344048313,0.06633444788922738,0.8109644262392419,0.6737588652482269,
attn,hcpddti,40.0,leak_subj_20,0.31134217982439205,0.07253730644970502,0.7920573853782907,0.6825803446669771,
mr,hcpddti,80.0,leak_subj_20,0.40562473177214375,0.1577989828913614,0.7378558884999105,0.8725190839694656,
