pheno,dataset,seed,leakage_type,r,q2,r_yp
mr,hbn,52.0,gold_minus_site,0.2707150578288897,0.06034892569584738,0.9898871980308168
attn,abcd,9.0,gold_minus_site,0.04239673283721165,-0.0023660934419549307,0.9788201278000892
mr,hcpd,50.0,gold_minus_site,0.2717754418699536,0.03912736013341156,0.995332138220153
mr,hcpd,16.0,gold_minus_site,0.26936936193962163,0.034948288743752554,0.9950269866017326
attn,hbn,2.0,gold_minus_site,-0.004076477780563708,-0.22028370318930257,0.9630130995882659
age,abcd,64.0,gold_minus_site,0.07745654158743796,-0.004064984339559263,0.9124566221939809
mr,hcpd,40.0,gold_minus_site,0.2674356061098968,0.04031347104340477,0.9951674745285134
attn,hcpd,6.0,gold_minus_site,0.03255735869004929,-0.19803969242964903,0.9956479392789142
age,hbn,87.0,gold_minus_site,0.4991402555588249,0.24858000707748462,0.9886281438191524
mr,hcpd,52.0,gold_minus_site,0.2708490032035294,0.04218133661651591,0.9948074656137541
mr,hcpd,63.0,gold_minus_site,0.2615352417714537,0.029257927694279706,0.9955669999008576
attn,hbn,22.0,gold_minus_site,-0.033533492227792144,-0.2480404902462514,0.9612596366351961
mr,abcd,56.0,gold_minus_site,0.08016693887555774,0.005053957758518135,0.9829349705846103
mr,hcpd,99.0,gold_minus_site,0.25767368213742226,0.03293200466408064,0.9944500642467444
age,abcd,57.0,gold_minus_site,0.06879277381807883,-0.007084947011307241,0.9221768670114058
age,hcpd,96.0,gold_minus_site,0.6157953017366634,0.378802554207736,0.995940373321081
mr,hcpd,36.0,gold_minus_site,0.2918132282596594,0.06124747223508653,0.9950067447385179
attn,abcd,65.0,gold_minus_site,0.047193168201390176,-0.0017297022036293352,0.977348177691807
attn,abcd,78.0,gold_minus_site,0.04502990346220043,-0.0022286137600107114,0.975586585066302
attn,hcpd,45.0,gold_minus_site,0.01658467491365569,-0.22372130177463112,0.994965237720729
attn,abcd,53.0,gold_minus_site,0.042507517382715354,-0.002780744217156128,0.9769005371799687
attn,hcpd,57.0,gold_minus_site,0.06725606172967608,-0.1764346324480408,0.9971854299476904
age,abcd,16.0,gold_minus_site,0.0806108001985037,-0.0035927966411735124,0.9032389337083365
mr,hbn,24.0,gold_minus_site,0.2748674170718062,0.06310565068667306,0.9911544484490664
attn,hbn,59.0,gold_minus_site,-0.004100272818197667,-0.19272945022278187,0.957015299413813
attn,hcpd,21.0,gold_minus_site,0.061136283675351316,-0.19451872342933352,0.9968391611541177
age,hcpd,16.0,gold_minus_site,0.6175524651770629,0.3811826686290677,0.9956789923605114
mr,hbn,22.0,gold_minus_site,0.26842456372033907,0.058786844682362616,0.9903126883762902
mr,abcd,57.0,gold_minus_site,0.0825385581750088,0.005631467148286329,0.9832132961787629
mr,hcpd,41.0,gold_minus_site,0.28662050757210694,0.05310915008520234,0.9951324387167253
attn,hcpd,28.0,gold_minus_site,0.050855768320614884,-0.1984913222889999,0.9968212275119781
age,hbn,28.0,gold_minus_site,0.4956334771505851,0.24494533574959343,0.9886391536006361
mr,abcd,17.0,gold_minus_site,0.07413995157123943,0.0034449108694140085,0.983163459593873
attn,hcpd,82.0,gold_minus_site,0.06766245459898775,-0.16870551421498292,0.9951280387096615
mr,abcd,2.0,gold_minus_site,0.08223636687139145,0.005539595343796444,0.9828748162815237
age,hcpd,48.0,gold_minus_site,0.615235228686636,0.37824217757910994,0.9958574137975941
mr,hbn,65.0,gold_minus_site,0.2723434812871455,0.06164719531693841,0.9907682073635561
attn,hcpd,40.0,gold_minus_site,0.005982722442481514,-0.23323921173343765,0.9943477458818953
attn,abcd,63.0,gold_minus_site,0.046272879900897,-0.001567677519766164,0.9782789980177385
attn,abcd,43.0,gold_minus_site,0.04066084073705793,-0.002856363146696239,0.9779118192297688
attn,hbn,73.0,gold_minus_site,-0.016354505253183837,-0.20567080639154556,0.9591209176253433
attn,hcpd,43.0,gold_minus_site,0.047015340562813736,-0.18972754302960326,0.9958806587882268
mr,abcd,24.0,gold_minus_site,0.08251142615886252,0.005599978224807178,0.9827866969345482
mr,hbn,63.0,gold_minus_site,0.267653210218453,0.05796798558467897,0.9905913209852605
attn,hbn,92.0,gold_minus_site,-0.009494020662873782,-0.2094284647367204,0.958169108171048
age,hbn,30.0,gold_minus_site,0.49460276655004637,0.2435808935776581,0.9884429454432728
attn,abcd,81.0,gold_minus_site,0.04938802770981788,-0.0009607497948489474,0.9736525421920514
mr,abcd,52.0,gold_minus_site,0.08387075262223642,0.005909538598558028,0.9831325153600683
mr,abcd,65.0,gold_minus_site,0.08224880337386205,0.005558698805093409,0.9827617642575903
mr,abcd,59.0,gold_minus_site,0.08327537502550117,0.005797967459100439,0.9829529737466285
attn,hbn,21.0,gold_minus_site,-0.010066179718974028,-0.21823034806959174,0.9561599627855291
age,hbn,15.0,gold_minus_site,0.49648808596866384,0.24580685703070848,0.9882220579006843
attn,hbn,85.0,gold_minus_site,-0.02543539492324379,-0.23528020406170436,0.9569894733643795
attn,hbn,20.0,gold_minus_site,-0.016823680311693054,-0.21783691655338822,0.9494853485796716
attn,abcd,21.0,gold_minus_site,0.048361645512732795,-0.001387611200986072,0.976398534535259
attn,abcd,75.0,gold_minus_site,0.04586224467561855,-0.001770014841653067,0.9763876414628774
attn,hcpd,60.0,gold_minus_site,0.025541989795290355,-0.22399829180000297,0.9963454785532582
mr,hbn,8.0,gold_minus_site,0.25691784274952434,0.05035298981326841,0.990421146586236
age,hbn,1.0,gold_minus_site,0.49708499381238286,0.2464347712482472,0.9884502272138576
mr,hbn,25.0,gold_minus_site,0.2724131799138674,0.061748947128006826,0.9911108359023001
attn,abcd,1.0,gold_minus_site,0.04824538318411572,-0.0023373340645311824,0.9596956017134557
attn,hbn,98.0,gold_minus_site,-0.013726300683568135,-0.22889812906979956,0.9524853109825151
age,abcd,29.0,gold_minus_site,0.0863488831134135,-0.0007499377470845392,0.9071920818590828
mr,hcpd,53.0,gold_minus_site,0.26362923955735607,0.038240069115753395,0.99473587908355
age,hbn,58.0,gold_minus_site,0.49634890297153184,0.24574956684728233,0.9884380638827056
age,abcd,2.0,gold_minus_site,0.07913445176521293,-0.0030680854040392447,0.9111544600865902
mr,hcpd,62.0,gold_minus_site,0.2600062714637263,0.03430531572959261,0.9948488829092197
age,hbn,31.0,gold_minus_site,0.495407890570968,0.24459964089281117,0.9887015886266111
age,abcd,81.0,gold_minus_site,0.06844307948554548,-0.006111117263465138,0.8978229133723509
attn,abcd,20.0,gold_minus_site,0.04081055749210623,-0.003037240536706509,0.9762824389863386
attn,hcpd,71.0,gold_minus_site,-0.016425630129931385,-0.2211443140125584,0.9966499547922104
mr,hcpd,14.0,gold_minus_site,0.2734272315312138,0.04411257314361727,0.9949748941914415
attn,hbn,16.0,gold_minus_site,-0.08771562198185667,-0.2930603047291611,0.9662325846532746
age,hbn,72.0,gold_minus_site,0.494410828782118,0.24360846666042313,0.9883440733793187
mr,hcpd,2.0,gold_minus_site,0.26835726524015946,0.04515033094356602,0.994837645768997
age,abcd,32.0,gold_minus_site,0.06841444598385736,-0.006849331791045632,0.9240201315812778
age,hcpd,1.0,gold_minus_site,0.6138856994662217,0.3763199465843682,0.9957311155663727
mr,abcd,69.0,gold_minus_site,0.08468419640195177,0.0061726263217204425,0.9829880785440196
attn,abcd,49.0,gold_minus_site,0.044083476961958155,-0.002232283067161056,0.973942058051976
age,hcpd,52.0,gold_minus_site,0.6167860633157403,0.38000712933256353,0.9959107645624833
mr,hbn,66.0,gold_minus_site,0.26003162630816173,0.05178717064158922,0.9906195927315287
attn,hcpd,35.0,gold_minus_site,-0.025634473896548816,-0.2763358769817925,0.9954133031795637
attn,hcpd,69.0,gold_minus_site,0.015135474823097446,-0.2047730557425389,0.99540606758003
age,abcd,43.0,gold_minus_site,0.07219313544942275,-0.005084128057046833,0.903892071696019
mr,hcpd,56.0,gold_minus_site,0.26512138805559077,0.03722933880075352,0.9951347158005078
age,hcpd,45.0,gold_minus_site,0.612160902917692,0.3740199019914705,0.9957685271900448
age,abcd,65.0,gold_minus_site,0.0750525132868486,-0.003804463029059457,0.9135522890078621
mr,hbn,53.0,gold_minus_site,0.2636890212039753,0.05455871667365586,0.9908387015575447
age,hbn,99.0,gold_minus_site,0.49179047096001577,0.24067492930613776,0.9885954853439458
mr,hbn,47.0,gold_minus_site,0.27832411637573795,0.0660366240382706,0.9902593477825321
mr,hcpd,66.0,gold_minus_site,0.2842457909381294,0.05288646157323673,0.9949417174197359
age,abcd,38.0,gold_minus_site,0.084148872422601,-0.0011076669780882842,0.9162562561935413
age,abcd,89.0,gold_minus_site,0.07850108783294825,-0.003967968679547074,0.9167687865421432
age,hbn,11.0,gold_minus_site,0.4961292065551626,0.24542887473631503,0.9884497661553515
age,abcd,18.0,gold_minus_site,0.07635243595962286,-0.005104044266046381,0.9093790433640061
attn,hbn,62.0,gold_minus_site,-0.03728299095614961,-0.2383662139019913,0.9616775628267651
age,hbn,53.0,gold_minus_site,0.4990438787663099,0.24850909031470114,0.9884264037098021
age,hbn,9.0,gold_minus_site,0.49584899442215696,0.24494763887494797,0.9882810339023127
mr,hbn,7.0,gold_minus_site,0.27275425332179976,0.06180398556064326,0.9908824892058599
age,abcd,87.0,gold_minus_site,0.07145689841278821,-0.005199731314182943,0.9170251202631265
attn,abcd,6.0,gold_minus_site,0.045250550822847055,-0.0018166932849561501,0.9761254833436597
attn,hcpd,53.0,gold_minus_site,0.018994627840497474,-0.2235705904274543,0.9965568184516113
mr,abcd,32.0,gold_minus_site,0.08314192328741199,0.0057420313781372245,0.9829605647464744
age,hbn,74.0,gold_minus_site,0.49112873457504314,0.2400068130876366,0.9885452142643343
age,abcd,60.0,gold_minus_site,0.0770269966646523,-0.00435750241176569,0.9079617420490953
attn,hbn,43.0,gold_minus_site,-0.02671894014621731,-0.22528855683373328,0.9591626816248292
attn,abcd,0.0,gold_minus_site,0.04743038773674444,-0.001810426441378743,0.9720582815135778
attn,hbn,15.0,gold_minus_site,-0.02390842270409299,-0.2052387319264466,0.9572167638394987
age,abcd,82.0,gold_minus_site,0.06787746902502884,-0.006689113181461259,0.917430483493026
mr,hbn,23.0,gold_minus_site,0.25926599063281974,0.05053804305595033,0.9907915922923362
mr,abcd,48.0,gold_minus_site,0.07845598642226695,0.004524886009307116,0.9831826415963988
age,hcpd,79.0,gold_minus_site,0.6103064782688463,0.3718807541802652,0.9955819813907941
age,hbn,27.0,gold_minus_site,0.4965576614400031,0.24586637643635978,0.9885107479018
age,abcd,84.0,gold_minus_site,0.06418225698459593,-0.008258462510516207,0.9150317634941001
mr,hcpd,61.0,gold_minus_site,0.2853966114981603,0.05810060709881959,0.9952992894103829
mr,hbn,77.0,gold_minus_site,0.2653859410505152,0.05633001428241513,0.9903757200809081
attn,hcpd,66.0,gold_minus_site,-0.017036943550987827,-0.2392998014180554,0.9958701102697495
attn,abcd,83.0,gold_minus_site,0.04322181596859035,-0.0024476720163946197,0.9781787119652214
attn,hbn,57.0,gold_minus_site,-0.01106239458332092,-0.21504517748036145,0.9493921467596201
age,hbn,47.0,gold_minus_site,0.49621191253921554,0.2453819910560867,0.9887369912691659
age,hbn,80.0,gold_minus_site,0.4961012189056305,0.24532857171378697,0.9885542111321809
age,hcpd,76.0,gold_minus_site,0.5983255352352468,0.3566650117432749,0.9961461569935234
age,hbn,98.0,gold_minus_site,0.4967939543441461,0.24615316002823107,0.9880806873437937
mr,hbn,49.0,gold_minus_site,0.274441533154972,0.06479370030465292,0.990122499970614
attn,hbn,27.0,gold_minus_site,-0.02597570431916755,-0.24156505754477364,0.9494667380888802
mr,hbn,32.0,gold_minus_site,0.2647517063541775,0.055365191568986116,0.9906678339033756
mr,hbn,20.0,gold_minus_site,0.2522596463995902,0.045081879590937235,0.9903869745301908
mr,hbn,56.0,gold_minus_site,0.273552402550479,0.06148817678239826,0.9898075095598602
mr,hcpd,58.0,gold_minus_site,0.2682465354017949,0.04359369461220963,0.995282428223247
age,hbn,59.0,gold_minus_site,0.495678692946708,0.24485411680150038,0.9887141969494013
mr,abcd,5.0,gold_minus_site,0.08166346259471466,0.005369417240065011,0.9831358542657361
age,abcd,4.0,gold_minus_site,0.0788707973529204,-0.0032434690277389766,0.9209082898697627
attn,hcpd,3.0,gold_minus_site,0.02590481423500572,-0.21641504469070516,0.9968118943695164
age,abcd,91.0,gold_minus_site,0.0683068161567065,-0.007463895518984964,0.8983693388754146
age,abcd,70.0,gold_minus_site,0.043383885187490874,-0.014386717034743368,0.9132285825621185
age,hcpd,21.0,gold_minus_site,0.6112723145034822,0.37317210579603644,0.9957977610026664
attn,hbn,10.0,gold_minus_site,-0.019959874669852863,-0.22386698456999077,0.9582797569266531
mr,abcd,82.0,gold_minus_site,0.07966608982100822,0.004927452563047052,0.9828016011479415
mr,abcd,37.0,gold_minus_site,0.08283948488592051,0.005708515968420147,0.9835916344359543
age,abcd,44.0,gold_minus_site,0.07324860778186923,-0.0060336468351285255,0.9048883560904074
attn,hbn,11.0,gold_minus_site,-0.026845684835099127,-0.24039610375487497,0.9522658712528271
attn,hcpd,88.0,gold_minus_site,-0.018082698400250168,-0.2749878432724471,0.9973192278076701
attn,abcd,14.0,gold_minus_site,0.0426684671170232,-0.002188197477859699,0.9781780910973132
age,abcd,98.0,gold_minus_site,0.06436702569021259,-0.008241218755859592,0.9091193343568881
age,hcpd,73.0,gold_minus_site,0.6120614100877776,0.3740797235018234,0.9953581930329785
attn,abcd,58.0,gold_minus_site,0.04254203165357936,-0.0032846074243886303,0.9696921966599032
age,abcd,3.0,gold_minus_site,0.06054873313791883,-0.009304185972054846,0.9103935102657266
age,abcd,67.0,gold_minus_site,0.0664321561400539,-0.00704970518142467,0.903906280042423
attn,hcpd,17.0,gold_minus_site,0.04630968115986006,-0.20297256628142835,0.9960008891649264
mr,abcd,0.0,gold_minus_site,0.08137699973487715,0.005302643975073074,0.9830748534867828
mr,hbn,28.0,gold_minus_site,0.27950426827808816,0.06704196209720936,0.990222063227111
mr,hcpd,13.0,gold_minus_site,0.27249664927641887,0.0419875140771635,0.9950624523870649
age,hbn,68.0,gold_minus_site,0.4975037006994574,0.2468189958890712,0.9883070257560747
attn,hbn,69.0,gold_minus_site,-0.030401948886788162,-0.2345927807672339,0.9629011209037523
attn,hbn,9.0,gold_minus_site,-0.005047752350223574,-0.2171011351927572,0.9556410161366533
attn,hcpd,10.0,gold_minus_site,0.08163339496909533,-0.15905774936455774,0.9958090181469784
age,abcd,62.0,gold_minus_site,0.06193978748847728,-0.008995336214331573,0.9222838545030814
mr,hcpd,59.0,gold_minus_site,0.2840309357659648,0.056489272683389324,0.9951419956850055
mr,hcpd,49.0,gold_minus_site,0.27776991072385826,0.04722920107918083,0.994947455240178
age,hbn,82.0,gold_minus_site,0.4958389395699863,0.2450869404567526,0.9885131933012304
mr,hcpd,81.0,gold_minus_site,0.28026103489771975,0.050136904384092795,0.9953474494498167
age,hbn,86.0,gold_minus_site,0.49606495093728287,0.2452900795439712,0.9887357015328139
age,hbn,60.0,gold_minus_site,0.496879067572734,0.24625533171164526,0.9884966206189547
attn,abcd,79.0,gold_minus_site,0.053799628148709595,5.0966452411760343e-05,0.9768614314862679
attn,abcd,93.0,gold_minus_site,0.043731833874491866,-0.0023128639746086144,0.9765016966952141
age,hcpd,62.0,gold_minus_site,0.614942557710357,0.377606390235649,0.9959614518438303
age,hbn,36.0,gold_minus_site,0.4925199132378885,0.2415715444779425,0.9882804520750852
mr,hbn,89.0,gold_minus_site,0.2678505815865482,0.05839028885685027,0.9911152910669786
age,hbn,71.0,gold_minus_site,0.49465487156017307,0.24382041027423196,0.9884913331176249
age,hcpd,72.0,gold_minus_site,0.604871057225761,0.3649747339696243,0.995953591747405
attn,abcd,95.0,gold_minus_site,0.041491045296515164,-0.0027455104455875734,0.9781795909344789
age,hcpd,78.0,gold_minus_site,0.6168893741837376,0.3800668942726684,0.995930634866824
age,abcd,21.0,gold_minus_site,0.07942669192279515,-0.003904183178342846,0.9148473243145998
age,hcpd,98.0,gold_minus_site,0.6146669332468139,0.37730126685094745,0.9958669322698055
attn,hbn,58.0,gold_minus_site,-0.04337796311366422,-0.23515203119237715,0.9602259914660977
attn,abcd,67.0,gold_minus_site,0.05277428769333687,-0.00042235690022751626,0.9757097593247276
attn,hcpd,0.0,gold_minus_site,-0.020985775382054976,-0.27564107331563603,0.99612576332811
age,hcpd,91.0,gold_minus_site,0.6152839741919508,0.3782057644373542,0.9958830525055274
attn,hcpd,22.0,gold_minus_site,-0.00946779401103605,-0.24160336038994457,0.9963064504790137
age,abcd,63.0,gold_minus_site,0.05995317714096749,-0.009738974512390586,0.91230807209668
age,hbn,89.0,gold_minus_site,0.49266688977780265,0.24169360777627735,0.9881699004615481
attn,hcpd,67.0,gold_minus_site,0.016575928739544662,-0.23977468632932752,0.9958739339873792
attn,hbn,26.0,gold_minus_site,0.004507365459417864,-0.18911550251895504,0.9547130079317016
age,hcpd,17.0,gold_minus_site,0.6150157626958495,0.3774288996972669,0.9959629504507173
mr,abcd,70.0,gold_minus_site,0.08013375147740394,0.005069997910333246,0.9829942767136742
age,hbn,79.0,gold_minus_site,0.4988739354119937,0.2483119549677122,0.9885378948708116
age,hcpd,10.0,gold_minus_site,0.6170108751440427,0.38036957521002923,0.9958986704649266
attn,hcpd,52.0,gold_minus_site,0.026227623421337887,-0.2165514452378503,0.9946695840791349
age,abcd,1.0,gold_minus_site,0.08498279392760061,-0.0007672696102569709,0.9088024801148762
attn,abcd,23.0,gold_minus_site,0.047338646502507416,-0.0013310711995244695,0.9751998091250641
mr,abcd,64.0,gold_minus_site,0.08237160421884163,0.005569984138024231,0.9828960494085905
age,abcd,8.0,gold_minus_site,0.06208827867176028,-0.008220816954652932,0.920764194327061
attn,hbn,55.0,gold_minus_site,-0.051900082775586234,-0.2687288838245592,0.9588137594699078
mr,abcd,10.0,gold_minus_site,0.08134562177676226,0.005271837449776329,0.9828746781356102
age,abcd,79.0,gold_minus_site,0.07742205884966423,-0.0033374459689494707,0.9092998008788076
attn,hbn,1.0,gold_minus_site,-0.029241374734909484,-0.22845089936491703,0.9583983515028793
attn,hcpd,59.0,gold_minus_site,-0.014563137299328562,-0.2485568129267235,0.9954722434657156
attn,hcpd,65.0,gold_minus_site,0.028478616107451813,-0.21711188978512785,0.9957452194486877
mr,hbn,97.0,gold_minus_site,0.27361922961132046,0.0630122721686045,0.9907214130281499
mr,hcpd,18.0,gold_minus_site,0.26955063068240614,0.03804918693113335,0.9931137148784764
attn,abcd,36.0,gold_minus_site,0.03909851965823386,-0.0031309683103435404,0.9785036859995714
age,hcpd,19.0,gold_minus_site,0.6189283600201244,0.3827518307588612,0.9958102455778044
attn,hbn,6.0,gold_minus_site,-0.016240504412169413,-0.22582133311838537,0.9593038566291517
age,hbn,48.0,gold_minus_site,0.49693747883289063,0.24628867222700945,0.988564348865896
age,hcpd,0.0,gold_minus_site,0.6140098597781397,0.37637963589788437,0.9960182978867479
mr,abcd,33.0,gold_minus_site,0.08224882030492837,0.005516454930980408,0.983070847389851
mr,hcpd,67.0,gold_minus_site,0.272858005600174,0.04515551841989296,0.9953713307364629
attn,hcpd,12.0,gold_minus_site,0.03591710901843222,-0.19424769377334639,0.9949720547168021
attn,abcd,77.0,gold_minus_site,0.05041393763776849,-0.0008150192594904571,0.9727439540141136
attn,abcd,89.0,gold_minus_site,0.04727650820290288,-0.0012719532552625257,0.9782653366629693
attn,hbn,3.0,gold_minus_site,-0.021490456988601553,-0.2302136968279911,0.952690512358448
mr,hbn,61.0,gold_minus_site,0.26233837066616345,0.05446422460651812,0.9901634961347711
age,abcd,25.0,gold_minus_site,0.07720218400248197,-0.004413727561676906,0.9168255486698993
age,abcd,74.0,gold_minus_site,0.06383479421137214,-0.008305542330732107,0.9193866710204522
age,abcd,83.0,gold_minus_site,0.07229494522668294,-0.005307071005558717,0.9100575227261961
age,hbn,34.0,gold_minus_site,0.4942932496134309,0.24348015412541868,0.9886654105835737
age,hbn,37.0,gold_minus_site,0.49887124337488753,0.24830832391748392,0.9884591293657602
age,hbn,66.0,gold_minus_site,0.4979843122816593,0.24736984400502515,0.987917941419034
mr,abcd,81.0,gold_minus_site,0.07762681024648384,0.004392299313798476,0.9833319778657736
attn,hbn,44.0,gold_minus_site,-0.028602737518058693,-0.25094717772430086,0.9656982720517345
attn,abcd,33.0,gold_minus_site,0.049296892869739574,-0.0008501610714979346,0.9729488656986062
mr,hcpd,71.0,gold_minus_site,0.28680952104831725,0.0558479166323943,0.9949041501494401
mr,hbn,68.0,gold_minus_site,0.2713421025666503,0.0595256364606328,0.9911879196919174
mr,hcpd,29.0,gold_minus_site,0.2876000949669671,0.05689453406590528,0.9952889094022326
mr,hcpd,7.0,gold_minus_site,0.25778084162472176,0.028880846616181177,0.994898678654895
mr,hcpd,75.0,gold_minus_site,0.27088301078037674,0.04551166226827541,0.995079320856115
attn,abcd,87.0,gold_minus_site,0.04884460002722139,-0.001066335737674784,0.9780113608624431
age,hbn,54.0,leak_subj_10,0.49751388290781773,0.24685091766781964,
age,hbn,75.0,leak_subj_10,0.5056431943207613,0.25499532381121914,
age,hbn,17.0,leak_subj_10,0.5038026216012214,0.2532043896666477,
attn,hcpd,44.0,leak_subj_10,0.17160015195805003,-0.08710485056078254,
attn,abcd,60.0,leak_subj_10,0.046193650754613944,-0.0010720370849908178,
attn,hbn,74.0,leak_subj_10,0.09030355305041796,-0.14097586374811044,
age,pnc,67.0,leak_subj_10,0.352043257233241,0.12246871874422105,
mr,abcd,16.0,leak_subj_10,0.07137741679124777,0.003734779175166514,
mr,hbn,11.0,leak_subj_10,0.2884558418326223,0.0701752561324559,
attn,pnc,39.0,leak_subj_10,0.18315389750800046,-0.03906975808375379,
age,abcd,90.0,leak_subj_10,0.09560229217698842,0.00443761784874952,
age,abcd,41.0,leak_subj_10,0.0775321206038356,-0.0033646615980489347,
attn,hcpd,32.0,leak_subj_10,0.11621187065698152,-0.13945453133208296,
attn,hcpd,94.0,leak_subj_10,0.11408921540383975,-0.13279810602977626,
age,pnc,96.0,leak_subj_10,0.3470924608280462,0.11906013840646157,
attn,hbn,13.0,leak_subj_10,0.11107598636717547,-0.09603835777342429,
age,hcpd,65.0,leak_subj_10,0.6121021237123777,0.3740198423114416,
mr,pnc,38.0,leak_subj_10,0.3066851146083394,0.07913336092275436,
mr,hbn,35.0,leak_subj_10,0.28293988626363537,0.06874204503877324,
age,hcpd,15.0,leak_subj_10,0.6128764989041295,0.37508858849957105,
age,abcd,99.0,leak_subj_10,0.09793935574448634,0.003670297973049741,
age,hbn,91.0,leak_subj_10,0.5122077903629374,0.2617694002613251,
attn,abcd,74.0,leak_subj_10,0.04202062398741333,-0.0030467846907764606,
attn,abcd,72.0,leak_subj_10,0.04397750999633741,-0.0025703564119992084,
age,pnc,9.0,leak_subj_10,0.3461843294354628,0.11835755403445258,
age,hbn,50.0,leak_subj_10,0.5045681885140092,0.25386732573464055,
age,hbn,6.0,leak_subj_10,0.5091515347559321,0.2586146016850851,
age,pnc,17.0,leak_subj_10,0.34949939317945106,0.12095646561496876,
attn,hcpd,5.0,leak_subj_10,0.10327128452772073,-0.13371109420691574,
age,abcd,92.0,leak_subj_10,0.09096951852888426,0.0004122782405046044,
age,pnc,71.0,leak_subj_10,0.343064985332867,0.11649535092192709,
mr,hcpd,43.0,leak_subj_10,0.3078854179359673,0.07224834060713425,
attn,hcpd,29.0,leak_subj_10,0.23266520570862753,-0.017548518612873654,
age,hcpd,34.0,leak_subj_10,0.6153832888854448,0.3782728563829296,
mr,hbn,45.0,leak_subj_10,0.272466964032915,0.05989375494957716,
age,hcpd,28.0,leak_subj_10,0.612051310944279,0.3733115004644363,
mr,pnc,56.0,leak_subj_10,0.2942022215882655,0.06816250902584409,
mr,hcpd,17.0,leak_subj_10,0.30179810678755353,0.06955281136315372,
attn,pnc,26.0,leak_subj_10,0.1705261684574951,-0.04738349145156562,
mr,abcd,87.0,leak_subj_10,0.0842334209953692,0.006111905199067125,
attn,abcd,91.0,leak_subj_10,0.05595519800951197,-0.0005448731543917784,
attn,pnc,79.0,leak_subj_10,0.15554603261862143,-0.06293346928280297,
attn,abcd,50.0,leak_subj_10,0.04613206826556816,-0.0036319507222630776,
age,abcd,94.0,leak_subj_10,0.09318999390112062,0.002845638118984306,
mr,hcpd,94.0,leak_subj_10,0.299516741066984,0.06238807738566954,
attn,hcpd,58.0,leak_subj_10,0.082023784399553,-0.15606379762549705,
mr,hbn,40.0,leak_subj_10,0.27771303039316225,0.06462787426473715,
attn,abcd,69.0,leak_subj_10,0.050573432710445766,-0.0013612334789336877,
mr,abcd,41.0,leak_subj_10,0.08163099665355747,0.0056887808676135965,
mr,abcd,4.0,leak_subj_10,0.07971118069070857,0.005179818388332591,
age,hbn,40.0,leak_subj_10,0.5069582250153009,0.25631438441533894,
age,pnc,50.0,leak_subj_10,0.3464792572401092,0.11893187606754507,
mr,pnc,73.0,leak_subj_10,0.2950324001003863,0.06887112700213283,
attn,pnc,17.0,leak_subj_10,0.10021413405773155,-0.10804432712141021,
mr,hbn,64.0,leak_subj_10,0.28332768753802323,0.06927095255004623,
attn,hcpd,36.0,leak_subj_10,0.2217621403879704,-0.03401478099908006,
mr,abcd,92.0,leak_subj_10,0.07631901580318984,0.004337254640937482,
attn,pnc,15.0,leak_subj_10,0.12808374624982077,-0.0828510108169418,
attn,pnc,65.0,leak_subj_10,0.08849704761752367,-0.11859190851099699,
age,pnc,12.0,leak_subj_10,0.35365905356796046,0.1239157095528386,
mr,hcpd,21.0,leak_subj_10,0.2984675620767564,0.06533066825163092,
attn,hcpd,23.0,leak_subj_10,0.17040984339750695,-0.0930906668111604,
attn,hbn,78.0,leak_subj_10,0.050444641674036936,-0.17501639110703593,
mr,abcd,36.0,leak_subj_10,0.07578215464915972,0.004581581295806769,
attn,hcpd,49.0,leak_subj_10,0.14680308959213886,-0.09541447022611949,
attn,hbn,45.0,leak_subj_10,0.03404835539368831,-0.1757132920329323,
attn,abcd,28.0,leak_subj_10,0.03829223150404619,-0.0036111486466030573,
mr,hbn,1.0,leak_subj_10,0.27291004301817706,0.06094476138354821,
attn,hcpd,14.0,leak_subj_10,0.19283165185537743,-0.06269654404007441,
attn,hcpd,39.0,leak_subj_10,0.07961517024630967,-0.17352245341658068,
age,hbn,84.0,leak_subj_10,0.5008915321753459,0.2502935162240604,
age,abcd,54.0,leak_subj_10,0.08635299073122867,-0.0007690395468313849,
attn,hbn,61.0,leak_subj_10,0.0786655645185881,-0.1481855081030634,
attn,pnc,69.0,leak_subj_10,0.0853734355248572,-0.12310551566907679,
attn,hbn,53.0,leak_subj_10,0.05901338735553073,-0.16624146798873185,
mr,abcd,94.0,leak_subj_10,0.07140873891795543,0.003695696402984505,
age,hbn,77.0,leak_subj_10,0.5032815628031398,0.2527166509328146,
age,hcpd,68.0,leak_subj_10,0.6200400585848248,0.3836295292892755,
attn,hbn,77.0,leak_subj_10,0.11543174183873307,-0.09580184618498344,
attn,abcd,11.0,leak_subj_10,0.037326256963460584,-0.004074353714907941,
attn,abcd,8.0,leak_subj_10,0.05117656851720532,-0.0014482268555104927,
attn,abcd,71.0,leak_subj_10,0.034875225948088666,-0.0059798184639316965,
age,abcd,93.0,leak_subj_10,0.07885083285207144,-0.0010460741465492251,
mr,pnc,41.0,leak_subj_10,0.2823978985444309,0.05648197090592455,
mr,pnc,12.0,leak_subj_10,0.29473289011693216,0.06616828924508733,
mr,hbn,87.0,leak_subj_10,0.28567139014966497,0.07124147167783246,
attn,hcpd,1.0,leak_subj_10,0.12346666458689745,-0.11441038574457219,
attn,pnc,96.0,leak_subj_10,0.14718806283783883,-0.07047621481571253,
