pheno,dataset,seed,leakage_type,r,q2,r_coef,feat_overlap,r_yp,spearman_network_feat
mr,hbn,2.0,leak_zscore,0.26079735110299307,0.06383680601348174,0.9999999999999998,1.0,1.0,1.0
mr,pnc,32.0,leak_zscore,0.27809292973864724,0.06567021347782764,1.0,1.0,0.9999999999999996,0.9999999999999998
age,pnc,80.0,leak_zscore,0.6388508825435913,0.40725184166581985,0.9999999999999994,1.0,1.0,1.0
attn,abcd,18.0,leak_zscore,0.054794747871398895,-0.009450432630820016,0.9999999999999961,1.0,1.0,1.0
mr,abcd,88.0,leak_zscore,0.09802773813943978,0.00633385266455766,1.0,1.0,1.0,1.0
age,hcpd,26.0,leak_zscore,0.7952178468342093,0.6258466246887002,1.0,1.0,1.0,0.9999999999999998
age,abcd,28.0,leak_zscore,0.12306731080552293,0.007818121114095078,1.0,1.0,1.0,0.9999999999999998
attn,hbn,54.0,leak_zscore,-0.005114645093062927,-0.2132329567218052,1.0,1.0,1.0,1.0
attn,pnc,35.0,leak_zscore,0.017659784272125438,-0.16423895643222197,1.0,1.0,1.0,0.9999999999999998
mr,hbn,76.0,leak_zscore,0.29115086879553265,0.08336100423664283,1.0,1.0,1.0,0.9999999999999998
age,hcpd,93.0,leak_zscore,0.8031971776288426,0.6398185842266462,0.9999999999999987,1.0,0.9999999999999996,0.9999999999999998
attn,hcpd,47.0,leak_zscore,0.06918327140087518,-0.11179376700510457,0.9999999999999998,1.0,1.0,0.9999999999999998
attn,abcd,56.0,leak_zscore,0.07069166266214821,-0.004370620731436681,0.999999999999999,1.0,1.0,0.9999999999999998
mr,abcd,23.0,leak_zscore,0.09622959088260118,0.005492533993904258,0.9999999999999969,1.0,1.0,1.0
attn,hcpd,74.0,leak_zscore,0.07236746134983903,-0.10741441006986507,1.0,1.0,1.0,0.9999999999999998
mr,hbn,55.0,leak_zscore,0.286228562972077,0.0804306108083388,0.9999999999999971,1.0,1.0,1.0
mr,pnc,77.0,leak_zscore,0.2579905473013042,0.03983507659198249,1.0,1.0,0.9999999999999997,1.0
age,hbn,92.0,leak_zscore,0.7590123014330925,0.5755565831438851,0.9999999999999978,1.0,1.0,1.0
attn,abcd,59.0,leak_zscore,0.06727817948561934,-0.005935475402530255,1.0,1.0,0.9999999999999998,1.0
attn,hbn,88.0,leak_zscore,-0.01380668632651098,-0.2190308406633672,1.0,1.0,1.0,1.0
mr,hcpd,6.0,leak_zscore,0.2752015594481515,0.05975433074297354,0.9999999999999996,1.0,0.9999999999999997,0.9999999999999998
age,hcpd,94.0,leak_zscore,0.8084228399511869,0.6475218908413893,0.9999999999999927,1.0,1.0,1.0
attn,hcpd,92.0,leak_zscore,0.010945290099093742,-0.10945517745865829,0.9999999999999961,1.0,1.0,0.9999999999999998
age,hbn,96.0,leak_zscore,0.7519954920757811,0.5649414381649924,1.0,1.0,0.9999999999999998,0.9999999999999998
mr,hcpd,8.0,leak_zscore,0.28429486645543334,0.06958192924324602,0.9999999999999926,1.0,1.0,1.0
attn,abcd,48.0,leak_zscore,0.0591927166952974,-0.007499880038847939,1.0,1.0,0.9999999999999994,1.0
age,hbn,4.0,leak_zscore,0.7628617632578069,0.5806173120328276,1.0,1.0,1.0,1.0
attn,hcpd,80.0,leak_zscore,-0.0007537433289835706,-0.14898476080172696,1.0,1.0,1.0,1.0
attn,pnc,3.0,leak_zscore,0.046736362752532803,-0.10423249874151863,0.9999999999999991,1.0,1.0,1.0
mr,pnc,75.0,leak_zscore,0.26351897297881804,0.05506086912183994,1.0,1.0,1.0,0.9999999999999998
age,pnc,69.0,leak_zscore,0.6426736852193478,0.4130237338630731,0.9999999999999988,1.0,1.0,1.0
attn,abcd,10.0,leak_zscore,0.0512107594656258,-0.010800479508963123,0.9999999999999979,1.0,0.9999999999999998,0.9999999999999998
age,abcd,10.0,leak_zscore,0.11383609378319916,0.003764230135173019,0.9999999999999961,1.0,1.0,0.9999999999999998
age,abcd,50.0,leak_zscore,0.12628196285610102,0.009400477338535218,1.0,1.0,0.9999999999999998,1.0
age,hbn,10.0,leak_zscore,0.7568608505282899,0.5724672067662159,1.0,1.0,0.9999999999999998,0.9999999999999998
age,pnc,29.0,leak_zscore,0.6263750618939007,0.39227840583061757,0.9999999999999996,1.0,1.0,1.0
age,pnc,43.0,leak_zscore,0.6338793264514135,0.40169724105566984,1.0,1.0,0.9999999999999998,0.9999999999999998
attn,hbn,33.0,leak_zscore,-0.05018999414242798,-0.23977887967242606,0.9999999999999997,1.0,1.0,0.9999999999999998
attn,abcd,31.0,leak_zscore,0.055108782926403775,-0.010651524840812554,1.0,1.0,1.0,0.9999999999999998
age,hbn,97.0,leak_zscore,0.7577172693839003,0.5736830175831349,0.9999999999999977,1.0,0.9999999999999997,1.0
attn,hbn,90.0,leak_zscore,0.016314633922001675,-0.1802843080910499,0.9999999999999991,1.0,1.0,0.9999999999999998
mr,pnc,22.0,leak_zscore,0.2367615951775949,0.033940180343308146,0.9999999999999943,1.0,1.0,1.0
age,pnc,46.0,leak_zscore,0.639012573177589,0.4082227768268246,1.0,1.0,0.9999999999999998,0.9999999999999998
attn,abcd,45.0,leak_zscore,0.06334370782036991,-0.006459043580684831,1.0,1.0,0.9999999999999997,1.0
mr,abcd,68.0,leak_zscore,0.11785235196473785,0.012339098600390064,1.0,1.0,1.0,0.9999999999999998
attn,pnc,54.0,leak_zscore,0.021717309218262298,-0.12938036389154872,0.9999999999999948,1.0,1.0,1.0
mr,hcpd,85.0,leak_zscore,0.32230233564588906,0.09851340518678964,1.0,1.0,0.9999999999999999,1.0
mr,hcpd,73.0,leak_zscore,0.280100243165036,0.06505490867143149,1.0,1.0,0.9999999999999993,1.0
age,hcpd,42.0,leak_zscore,0.7939409703542468,0.6229121695629775,1.0,1.0,1.0,1.0
attn,hcpd,30.0,leak_zscore,-0.030402850220043267,-0.19216113183513195,0.9999999999999952,1.0,0.9999999999999991,1.0
age,abcd,17.0,leak_zscore,0.09800875050774281,-0.013489350887928131,0.9999999999999983,1.0,1.0,0.9999999999999998
age,hbn,29.0,leak_zscore,0.7543446394965454,0.5686537384784371,0.9999999999999972,1.0,1.0,1.0
age,hbn,44.0,leak_zscore,0.7565341457778952,0.5712940735590081,0.9999999999999981,1.0,1.0,1.0
attn,abcd,17.0,leak_zscore,0.06848571714972837,-0.005328881644895311,0.9999999999999928,1.0,0.9999999999999997,0.9999999999999998
attn,hcpd,4.0,leak_zscore,-0.013669187752979825,-0.18546321618178885,1.0,1.0,1.0,1.0
attn,pnc,16.0,leak_zscore,0.0002043341881765287,-0.18542044321638373,0.9999999999999939,1.0,1.0,1.0
mr,hcpd,33.0,leak_zscore,0.289741594599077,0.07404749549756262,1.0,1.0,1.0,0.9999999999999998
attn,hcpd,91.0,leak_zscore,0.04373130719064407,-0.12300614749726546,0.9999999999999979,1.0,1.0,1.0
age,hbn,43.0,leak_zscore,0.7620755126888201,0.5796085554991156,1.0,1.0,0.9999999999999993,0.9999999999999998
attn,hcpd,51.0,leak_zscore,0.04601460552933826,-0.14278870113411912,1.0,1.0,0.9999999999999998,1.0
age,hbn,38.0,leak_zscore,0.758972069116989,0.5752682834274949,0.9999999999999966,1.0,1.0,0.9999999999999998
mr,pnc,61.0,leak_zscore,0.3050257466467267,0.09180866134409227,0.9999999999999994,1.0,1.0,1.0
attn,hbn,24.0,leak_zscore,0.01609330961403858,-0.18519239497630702,1.0,1.0,1.0,1.0
age,hcpd,29.0,leak_zscore,0.7988606078370294,0.629321500670872,1.0,1.0,1.0,1.0
age,hbn,18.0,leak_zscore,0.7635563655253521,0.5817859393725238,0.999999999999998,1.0,1.0,0.9999999999999998
attn,pnc,70.0,leak_zscore,0.05833705227582255,-0.0514486912999208,0.999999999999998,1.0,1.0,1.0
attn,hbn,87.0,leak_zscore,-0.017460995811631096,-0.21750432081677995,1.0,1.0,0.9999999999999996,1.0
attn,abcd,80.0,leak_zscore,0.05764098068814107,-0.009384331304838955,1.0,1.0,1.0,0.9999999999999998
age,abcd,7.0,leak_zscore,0.12162190586452985,0.007161659229889206,1.0,1.0,1.0,0.9999999999999998
attn,hbn,86.0,leak_zscore,-0.014586423005833188,-0.23008765801710251,1.0,1.0,1.0,1.0
mr,abcd,78.0,leak_zscore,0.10497217102579852,0.008078800499009553,1.0,1.0,1.0,1.0
mr,hcpd,48.0,leak_zscore,0.27769266091600625,0.06441667877436363,1.0,1.0,1.0,0.9999999999999998
age,pnc,82.0,leak_zscore,0.6505830805308495,0.4231538219950428,0.9999999999999948,1.0,0.9999999999999993,1.0
mr,hbn,82.0,leak_zscore,0.27793073118374856,0.07478899423523777,0.9999999999999931,1.0,1.0,0.9999999999999998
age,hcpd,24.0,leak_zscore,0.8086436081067185,0.6492903942102389,1.0,1.0,0.9999999999999997,1.0
age,abcd,48.0,leak_zscore,0.14072983785533796,0.015401120487806286,1.0,1.0,1.0,0.9999999999999998
age,hcpd,99.0,leak_zscore,0.8020955612320452,0.6345682330920717,0.9999999999999969,1.0,0.9999999999999993,1.0
age,pnc,65.0,leak_zscore,0.6460340020991953,0.4173563886574816,1.0,1.0,0.9999999999999996,0.9999999999999998
mr,hbn,27.0,leak_zscore,0.2941025853478061,0.08530885724274428,0.9999999999999978,1.0,1.0,1.0
age,hbn,39.0,leak_zscore,0.7562748452593612,0.5713066426237391,1.0,1.0,0.9999999999999998,1.0
age,abcd,73.0,leak_zscore,0.13138049562173415,0.012054416108613242,1.0,1.0,1.0,1.0
attn,hcpd,54.0,leak_zscore,0.05045991454062079,-0.10216444479401754,0.9999999999999981,1.0,1.0,0.9999999999999998
mr,pnc,82.0,leak_zscore,0.2704264350198051,0.05984307556865065,1.0,1.0,0.9999999999999996,1.0
attn,pnc,2.0,leak_zscore,0.018397725507352948,-0.12469684620043164,0.9999999999999969,1.0,0.9999999999999997,0.9999999999999998
attn,hcpd,63.0,leak_zscore,-0.019978065647446627,-0.19754594666239456,1.0,1.0,1.0,1.0
attn,hbn,71.0,leak_zscore,0.009495745613694564,-0.18860648801884694,1.0,1.0,1.0,0.9999999999999998
age,pnc,37.0,leak_zscore,0.6449564534166502,0.4158634825801151,1.0,1.0,0.9999999999999998,1.0
mr,abcd,89.0,leak_zscore,0.09579792286815834,0.005222208666407435,1.0,1.0,0.9999999999999998,0.9999999999999998
attn,abcd,62.0,leak_zscore,0.0579936818026992,-0.007686771666123526,1.0,1.0,1.0,0.9999999999999998
attn,hcpd,97.0,leak_zscore,0.04670160427344496,-0.09443146197980079,1.0,1.0,0.9999999999999994,1.0
mr,hcpd,77.0,leak_zscore,0.29865558824722194,0.08061819613723886,1.0,1.0,1.0,0.9999999999999998
age,hcpd,20.0,leak_zscore,0.7985299504722735,0.6293567148205483,1.0,1.0,1.0,0.9999999999999998
mr,hcpd,64.0,leak_zscore,0.3227156136320952,0.09727462493186978,0.9999999999999989,1.0,1.0,0.9999999999999998
age,hcpd,30.0,leak_zscore,0.8045484341856098,0.6406078339317931,1.0,1.0,0.9999999999999993,0.9999999999999998
attn,hbn,46.0,leak_zscore,-0.004623518021057122,-0.21190489970769133,1.0,1.0,1.0,0.9999999999999998
attn,hcpd,37.0,leak_zscore,0.009948301567135456,-0.11877512714004923,1.0,1.0,0.9999999999999996,1.0
mr,hbn,34.0,leak_zscore,0.2718190462940743,0.07082767800587375,1.0,1.0,1.0,0.9999999999999998
mr,hbn,30.0,leak_zscore,0.2670543830843424,0.06772852313421451,1.0,1.0,0.9999999999999999,1.0
age,hcpd,55.0,leak_zscore,0.798304812323294,0.6289376552043371,0.9999999999999981,1.0,0.9999999999999996,0.9999999999999998
mr,hbn,12.0,leak_zscore,0.28955127786314017,0.08270668476238208,1.0,1.0,1.0,1.0
age,hcpd,84.0,leak_zscore,0.8025685675490396,0.634146094121858,0.9999999999999932,1.0,1.0,1.0
attn,hcpd,76.0,leak_zscore,0.037256203659306174,-0.08972077969617032,0.9999999999999912,1.0,1.0,1.0
mr,abcd,83.0,leak_zscore,0.09961901485759549,0.00643361886930327,0.9999999999999931,1.0,1.0,1.0
mr,hcpd,11.0,leak_zscore,0.31452927186431184,0.09253549418218388,0.9999999999999962,1.0,0.9999999999999997,1.0
age,pnc,49.0,leak_zscore,0.6535817128847909,0.4270761356524536,0.9999999999999942,1.0,1.0,0.9999999999999998
attn,pnc,76.0,leak_zscore,0.002057361476563113,-0.1409171783705765,1.0,1.0,1.0,1.0
mr,pnc,81.0,leak_zscore,0.27577053133055107,0.06329015519494963,0.9999999999999948,1.0,0.9999999999999999,1.0
mr,hcpd,82.0,leak_zscore,0.30784861342901765,0.08497015423150922,1.0,1.0,0.9999999999999998,1.0
mr,pnc,1.0,leak_zscore,0.2770476415575523,0.05926147297059825,0.9999999999999998,1.0,0.9999999999999992,1.0
mr,hbn,18.0,leak_zscore,0.30807160704873165,0.09473895179685865,1.0,1.0,1.0,1.0
age,pnc,33.0,leak_zscore,0.6547232743891536,0.4283998844331659,1.0,1.0,1.0,1.0
attn,abcd,42.0,leak_zscore,0.06489327908297249,-0.006336659826686519,1.0,1.0,0.9999999999999998,1.0
attn,pnc,18.0,leak_zscore,0.001599304589665791,-0.1800662049633297,0.9999999999999936,1.0,0.9999999999999998,1.0
mr,hcpd,88.0,leak_zscore,0.2715459148217574,0.05965484443095448,0.999999999999996,1.0,1.0,0.9999999999999998
mr,abcd,71.0,leak_zscore,0.0830980368875522,0.0014033760888234603,0.999999999999997,1.0,0.9999999999999997,1.0
mr,hbn,46.0,leak_zscore,0.307350143360747,0.09406016345562263,0.9999999999999986,1.0,1.0,1.0
age,abcd,56.0,leak_zscore,0.12237704939192871,0.0076601611090779675,1.0,1.0,0.9999999999999998,1.0
mr,hcpd,10.0,leak_zscore,0.3059321873940859,0.08570453084498952,0.9999999999999997,1.0,1.0,0.9999999999999998
mr,pnc,59.0,leak_zscore,0.2793906239749177,0.06668489416972667,0.999999999999995,1.0,0.9999999999999997,0.9999999999999998
age,abcd,42.0,leak_zscore,0.12677998737310944,0.008996720445687334,0.9999999999999957,1.0,1.0,0.9999999999999998
mr,hcpd,31.0,leak_zscore,0.26413505552246785,0.05410022037488382,0.9999999999999983,1.0,1.0,1.0
age,pnc,23.0,leak_zscore,0.6423954229378963,0.41264479896301065,0.9999999999999936,1.0,0.9999999999999993,0.9999999999999998
age,hbn,56.0,leak_zscore,0.7546094160764775,0.5688994769130613,0.9999999999999984,1.0,1.0,1.0
mr,pnc,99.0,leak_zscore,0.2502330495608852,0.02123796128158928,0.999999999999998,1.0,0.9999999999999997,0.9999999999999998
attn,abcd,52.0,leak_zscore,0.036723112382802375,-0.028399125729044794,0.9999999999999989,1.0,1.0,1.0
age,hcpd,66.0,leak_zscore,0.7954312000545968,0.6244344447806783,0.9999999999999996,1.0,1.0,0.9999999999999998
attn,hbn,72.0,leak_zscore,-0.004705677151427172,-0.20842551626965733,0.9999999999999978,1.0,0.9999999999999998,1.0
age,abcd,27.0,leak_zscore,0.1170751986843432,-0.0022477369965503424,1.0,1.0,0.9999999999999997,1.0
age,pnc,79.0,leak_zscore,0.646167613909033,0.41733789195157966,0.9999999999999956,1.0,0.9999999999999998,0.9999999999999998
mr,hbn,52.0,leak_zscore,0.2938571815659111,0.08537269018701887,1.0,1.0,0.9999999999999999,1.0
attn,abcd,9.0,leak_zscore,0.06324893345605255,-0.006988795218948685,0.9999999999999926,1.0,1.0,1.0
attn,pnc,25.0,leak_zscore,0.03376451195175269,-0.10060639632040247,1.0,1.0,0.9999999999999996,1.0
mr,hcpd,50.0,leak_zscore,0.27926820030860794,0.06165702681701324,1.0,1.0,1.0,1.0
mr,hcpd,16.0,leak_zscore,0.2826022204106421,0.06723248186443098,1.0,1.0,1.0,1.0
attn,pnc,50.0,leak_zscore,0.014548683186825444,-0.1500266970651558,1.0,1.0,0.9999999999999997,1.0
attn,hbn,2.0,leak_zscore,-0.008289078234832815,-0.22371900402704448,0.9999999999999974,1.0,0.9999999999999996,0.9999999999999998
age,abcd,64.0,leak_zscore,0.12715755478543894,0.009390341812102965,1.0,1.0,0.9999999999999998,1.0
mr,hcpd,40.0,leak_zscore,0.2710666781303879,0.05684998710185274,1.0,1.0,1.0,1.0
age,pnc,51.0,leak_zscore,0.6425447509022147,0.4127633925034925,0.9999999999999998,1.0,1.0,1.0
attn,hcpd,6.0,leak_zscore,0.008831617467617013,-0.13285606520732962,1.0,1.0,0.9999999999999992,1.0
attn,pnc,66.0,leak_zscore,0.04832511453753598,-0.10384698718929974,0.9999999999999969,1.0,1.0,0.9999999999999998
age,hbn,87.0,leak_zscore,0.7631132004269399,0.5806627575890889,0.9999999999999947,1.0,0.9999999999999998,1.0
mr,hcpd,52.0,leak_zscore,0.2768464455145376,0.06219336698487232,0.999999999999999,1.0,0.9999999999999996,0.9999999999999998
mr,hcpd,63.0,leak_zscore,0.2696432203582417,0.05567577719956507,1.0,1.0,1.0,1.0
attn,hbn,22.0,leak_zscore,-0.012126219135916548,-0.23135666138967914,1.0,1.0,1.0,0.9999999999999998
age,pnc,22.0,leak_zscore,0.6551206593320911,0.428788324239071,1.0,1.0,1.0,1.0
mr,pnc,89.0,leak_zscore,0.2814551811710708,0.061345555717723044,1.0,1.0,1.0,1.0
age,pnc,31.0,leak_zscore,0.6487146836858775,0.42065112690927464,1.0,1.0,1.0,1.0
mr,abcd,56.0,leak_zscore,0.10062393579127196,0.006699392316819819,1.0,1.0,1.0,1.0
mr,hcpd,99.0,leak_zscore,0.2917585005693215,0.07639247837044527,0.9999999999999947,1.0,0.9999999999999996,0.9999999999999998
age,abcd,57.0,leak_zscore,0.11959899392099871,0.007187400018574541,0.9999999999999971,1.0,1.0,0.9999999999999998
age,hcpd,96.0,leak_zscore,0.7964142330046212,0.6304042637108125,0.9999999999999993,1.0,1.0,1.0
attn,pnc,80.0,leak_zscore,-0.00024194297944420826,-0.20725809982814036,0.9999999999999938,1.0,0.9999999999999998,0.9999999999999998
mr,pnc,9.0,leak_zscore,0.2622242053565578,0.04377717498124012,1.0,1.0,0.9999999999999998,1.0
mr,hcpd,36.0,leak_zscore,0.3261570028870515,0.1013791787792141,1.0,1.0,1.0,1.0
attn,abcd,65.0,leak_zscore,0.06542681671492934,-0.005657564655886738,1.0,1.0,1.0,1.0
mr,pnc,23.0,leak_zscore,0.2721881572283542,0.05394748794820825,1.0,1.0,0.9999999999999996,0.9999999999999998
attn,abcd,78.0,leak_zscore,0.059575838678220985,-0.008129958906569978,0.9999999999999887,1.0,1.0,1.0
age,pnc,34.0,leak_zscore,0.6477578578164126,0.41929566869828117,1.0,1.0,1.0,0.9999999999999998
attn,pnc,98.0,leak_zscore,-0.010133471739129285,-0.18131066764797032,0.9999999999999966,1.0,1.0,0.9999999999999998
attn,hcpd,45.0,leak_zscore,0.01612442073712266,-0.13389180485977437,0.9999999999999994,1.0,1.0,1.0
attn,abcd,53.0,leak_zscore,0.055318061039013953,-0.009662282582583837,0.9999999999999968,1.0,1.0,0.9999999999999998
attn,hcpd,57.0,leak_zscore,0.0939138346327567,-0.06502869124450039,0.9999999999999979,1.0,1.0,1.0
mr,pnc,42.0,leak_zscore,0.26124400414954524,0.036226009912613266,0.9999999999999923,1.0,0.9999999999999993,1.0
mr,pnc,8.0,leak_zscore,0.24684449839018735,0.03370735337309361,1.0,1.0,0.9999999999999993,1.0
age,abcd,16.0,leak_zscore,0.1341008067584094,0.012390166138194436,0.9999999999999991,1.0,1.0,1.0
mr,hbn,24.0,leak_zscore,0.30472452596598465,0.09228563792846145,1.0,1.0,1.0,1.0
attn,hbn,59.0,leak_zscore,0.013959519840717886,-0.17853054941143287,1.0,1.0,1.0,1.0
attn,hcpd,21.0,leak_zscore,0.024406585039776472,-0.15434087894688897,0.9999999999999915,1.0,0.9999999999999998,1.0
age,hcpd,16.0,leak_zscore,0.8002678330774041,0.6309532475523594,0.9999999999999958,1.0,1.0,1.0
mr,hbn,22.0,leak_zscore,0.29259619329006037,0.08455953164929308,1.0,1.0,0.9999999999999999,1.0
mr,abcd,57.0,leak_zscore,0.10754576159432766,0.00897171594359003,0.9999999999999994,1.0,1.0,0.9999999999999998
mr,hcpd,41.0,leak_zscore,0.31584326051046796,0.09257707328797482,1.0,1.0,1.0,1.0
attn,hcpd,28.0,leak_zscore,0.03813189035718379,-0.13170520397377472,0.9999999999999976,1.0,0.9999999999999996,1.0
age,hbn,28.0,leak_zscore,0.7576560265032025,0.5734881441894788,1.0,1.0,0.9999999999999993,1.0
age,pnc,85.0,leak_zscore,0.6261287190242727,0.39183909622118285,1.0,1.0,0.9999999999999998,1.0
mr,abcd,17.0,leak_zscore,0.08473361549806772,0.0015213560735326537,0.9999999999999988,1.0,1.0,0.9999999999999998
attn,hcpd,82.0,leak_zscore,0.07661514305185847,-0.0623713089493898,0.9999999999999976,1.0,0.9999999999999999,1.0
mr,abcd,2.0,leak_zscore,0.1046031506752349,0.008373979505777118,0.9999999999999928,1.0,0.9999999999999998,0.9999999999999998
age,hcpd,48.0,leak_zscore,0.801473673442073,0.6378482847001488,1.0,1.0,1.0,1.0
age,pnc,30.0,leak_zscore,0.6415182659633822,0.4114241873581481,0.9999999999999959,1.0,0.9999999999999993,0.9999999999999998
attn,pnc,36.0,leak_zscore,0.03281992051335665,-0.1209874848043031,1.0,1.0,1.0,1.0
mr,pnc,53.0,leak_zscore,0.26973021142583803,0.061789210352975465,1.0,1.0,0.9999999999999996,0.9999999999999998
mr,hbn,65.0,leak_zscore,0.2961491981402104,0.08669280136197433,0.9999999999999949,1.0,1.0,1.0
attn,hcpd,40.0,leak_zscore,0.007846001393378444,-0.14727978182186252,1.0,1.0,1.0,0.9999999999999998
attn,pnc,37.0,leak_zscore,0.017728506075315398,-0.17183647115698997,1.0,1.0,1.0,1.0
attn,abcd,63.0,leak_zscore,0.0661608205478655,-0.005526022123689245,1.0,1.0,1.0,1.0
attn,abcd,43.0,leak_zscore,0.048130465035350144,-0.02602773613878928,1.0,1.0,0.9999999999999997,1.0
attn,hbn,73.0,leak_zscore,0.034217894282093465,-0.1609016024897354,1.0,1.0,1.0,1.0
attn,hcpd,43.0,leak_zscore,0.018295754960233276,-0.1065442770330256,0.9999999999999963,1.0,1.0,0.9999999999999998
mr,pnc,35.0,leak_zscore,0.3052902833455225,0.09144341767581754,1.0,1.0,1.0,1.0
mr,abcd,24.0,leak_zscore,0.10754295048126598,0.008996406291062464,0.9999999999999988,1.0,1.0,1.0
mr,hbn,63.0,leak_zscore,0.28853847415689166,0.08163845369603706,0.9999999999999977,1.0,0.9999999999999999,0.9999999999999998
age,pnc,58.0,leak_zscore,0.6452144814221948,0.41625755400331055,1.0,1.0,1.0,1.0
attn,hbn,92.0,leak_zscore,0.013749610332729539,-0.19556091830516742,1.0,1.0,0.9999999999999998,1.0
age,hbn,30.0,leak_zscore,0.7582919714161803,0.5742393623500484,0.9999999999999998,1.0,0.9999999999999993,0.9999999999999998
age,pnc,28.0,leak_zscore,0.6417520298924237,0.41181592558901314,0.9999999999999931,1.0,1.0,0.9999999999999998
attn,abcd,81.0,leak_zscore,0.06804783916673952,-0.005023065387018244,1.0,1.0,1.0,0.9999999999999998
mr,abcd,52.0,leak_zscore,0.09663007428607989,0.005570394770542664,1.0,1.0,1.0,1.0
mr,abcd,65.0,leak_zscore,0.10299750544885723,0.007603528777188173,0.9999999999999997,1.0,0.9999999999999998,1.0
age,pnc,40.0,leak_zscore,0.6451339519805579,0.41608883262277807,1.0,1.0,1.0,0.9999999999999998
mr,abcd,59.0,leak_zscore,0.10404716686759977,0.007768185638028391,0.9999999999999957,1.0,0.9999999999999994,1.0
attn,hbn,21.0,leak_zscore,0.0006545594744250678,-0.20496007686625228,1.0,1.0,0.9999999999999998,0.9999999999999998
age,hbn,15.0,leak_zscore,0.7566253934585422,0.572114304631286,1.0,1.0,1.0,0.9999999999999998
attn,pnc,24.0,leak_zscore,0.024579495266643183,-0.18519060242287622,0.9999999999999959,1.0,0.9999999999999996,1.0
attn,hbn,85.0,leak_zscore,-0.014551102684300828,-0.2391922326077891,0.9999999999999969,1.0,0.9999999999999998,0.9999999999999998
attn,hbn,20.0,leak_zscore,0.015845727328000325,-0.19764577416472973,1.0,1.0,1.0,0.9999999999999998
attn,abcd,21.0,leak_zscore,0.046057536444463115,-0.013412196582656133,1.0,1.0,1.0,1.0
attn,abcd,75.0,leak_zscore,0.06354895723578001,-0.006286896440662382,1.0,1.0,0.9999999999999994,0.9999999999999998
attn,hcpd,60.0,leak_zscore,0.012034793486251973,-0.13390391450187056,1.0,1.0,1.0,0.9999999999999998
mr,hbn,8.0,leak_zscore,0.2671986085527438,0.0681470861270117,0.9999999999999998,1.0,1.0,0.9999999999999998
age,hbn,1.0,leak_zscore,0.7603420299762166,0.5775509523425325,1.0,1.0,0.9999999999999993,1.0
